	NCIH1581_LUNG	WM793_SKIN	TT_THYROID	RT4_URINARY_TRACT	253J_URINARY_TRACT	KYSE410_OESOPHAGUS	HCC1143_BREAST	HCC1419_BREAST	UACC62_SKIN	UO31_KIDNEY	NCIH460_LUNG	OVCAR4_OVARY	SF539_CENTRAL_NERVOUS_SYSTEM	SKMEL5_SKIN	UACC257_SKIN	CAKI1_KIDNEY	HCT116_LARGE_INTESTINE	IGROV1_OVARY	LOXIMVI_SKIN	MALME3M_SKIN	A498_KIDNEY	A549_LUNG	ACHN_KIDNEY	ZR751_BREAST	MCF7_BREAST	MDAMB175VII_BREAST	TOV21G_OVARY	CAPAN2_PANCREAS	HPAC_PANCREAS	HS766T_PANCREAS	HEC108_ENDOMETRIUM	HEC151_ENDOMETRIUM	HEC265_ENDOMETRIUM	HEC6_ENDOMETRIUM	U87MG_CENTRAL_NERVOUS_SYSTEM	U2OS_BONE	SJSA1_BONE	NB1_AUTONOMIC_GANGLIA	SW780_URINARY_TRACT	SKHEP1_LIVER	SKMEL24_SKIN	SNGM_ENDOMETRIUM	SW1573_LUNG	SH4_SKIN	SIMA_AUTONOMIC_GANGLIA	OSRC2_KIDNEY	ONS76_CENTRAL_NERVOUS_SYSTEM	OAW42_OVARY	NMCG1_CENTRAL_NERVOUS_SYSTEM	NCIH28_PLEURA	NCIH292_LUNG	NCIH358_LUNG	NCIH2052_PLEURA	NCIH1563_LUNG	MSTO211H_PLEURA	MHHNB11_AUTONOMIC_GANGLIA	MESSA_SOFT_TISSUE	MELHO_SKIN	MELJUSO_SKIN	LOVO_LARGE_INTESTINE	LS513_LARGE_INTESTINE	KU1919_URINARY_TRACT	KPNYN_AUTONOMIC_GANGLIA	KS1_CENTRAL_NERVOUS_SYSTEM	NCIH226_LUNG	ISTMES1_PLEURA	IGR1_SKIN	HT1080_SOFT_TISSUE	HT144_SKIN	H4_CENTRAL_NERVOUS_SYSTEM	GOS3_CENTRAL_NERVOUS_SYSTEM	GP2D_LARGE_INTESTINE	G402_SOFT_TISSUE	G361_SKIN	G401_SOFT_TISSUE	DV90_LUNG	DBTRG05MG_CENTRAL_NERVOUS_SYSTEM	DKMG_CENTRAL_NERVOUS_SYSTEM	RMGI_OVARY	RCC10RGB_KIDNEY	CORL105_LUNG	COLO792_SKIN	COLO829_SKIN	COLO679_SKIN	COLO678_LARGE_INTESTINE	CHP212_AUTONOMIC_GANGLIA	CCFSTTG1_CENTRAL_NERVOUS_SYSTEM	CAL51_BREAST	CAL54_KIDNEY	C32_SKIN	CADOES1_BONE	AGS_STOMACH	AM38_CENTRAL_NERVOUS_SYSTEM	A673_BONE	A204_SOFT_TISSUE	A2780_OVARY	A375_SKIN	769P_KIDNEY	A172_CENTRAL_NERVOUS_SYSTEM	2313287_STOMACH	A101D_SKIN	HT1197_URINARY_TRACT	MKN45_STOMACH	LS180_LARGE_INTESTINE	SKCO1_LARGE_INTESTINE	LN229_CENTRAL_NERVOUS_SYSTEM	HCC1428_BREAST	SKNAS_AUTONOMIC_GANGLIA	ACCMESO1_PLEURA	NUGC4_STOMACH	NCIH838_LUNG	WM1799_SKIN	WM2664_SKIN	WM88_SKIN	TE617T_SOFT_TISSUE	TT_THYROID	TUHR4TKB_KIDNEY	SNU719_STOMACH	SNU840_OVARY	SNU899_UPPER_AERODIGESTIVE_TRACT	SQ1_LUNG	SNU466_CENTRAL_NERVOUS_SYSTEM	SNU1041_UPPER_AERODIGESTIVE_TRACT	SNU1076_UPPER_AERODIGESTIVE_TRACT	SNU1079_BILIARY_TRACT	PK45H_PANCREAS	PK59_PANCREAS	OVISE_OVARY	OVTOKO_OVARY	PANC0504_PANCREAS	NCIH1944_LUNG	LU99_LUNG	KPNSI9S_AUTONOMIC_GANGLIA	KNS81_CENTRAL_NERVOUS_SYSTEM	KMRC1_KIDNEY	KMRC3_KIDNEY	JL1_PLEURA	K029AX_SKIN	JHUEM2_ENDOMETRIUM	IM95_STOMACH	JHH1_LIVER	JHOC5_OVARY	HS939T_SKIN	HS944T_SKIN	HS852T_SKIN	HS294T_SKIN	HEPG2_LIVER	HEYA8_OVARY	HCC4006_LUNG	COV434_OVARY	BC3C_URINARY_TRACT	CAKI2_KIDNEY	253JBV_URINARY_TRACT	CAOV3_OVARY
UPROSERTIB	-1.27379665016	-2.39387309687	-0.513887368208	-1.58684495127	-2.05895812983	-2.6812507915	-2.79863099785	-3.60976909843	-3.96530461203	-0.576136171851	-3.11499074226	-1.03625829031	-3.372753013	-2.67248625049	-2.92555120578	-0.994356955111	-2.04508528426	-4.26025095952	-2.80166031609	-0.93804508989	-0.221518533407	-1.84501518196	-4.2836942189	-4.1684429183	-3.77445892279	-0.214954487927		-1.51000168777	1.60407917184	-0.933088698365	-4.56725378538	-3.40002257968	-4.57585007056	-2.02750139417	-3.40591216553	-1.92929658492	-2.24986820374	-3.28245139288	-3.31175550649	-3.62628257884	-3.22565516073	-3.59903434375	0.0890788221719	-1.21845857008	-0.107153485983	-1.04669660683	-1.96966476369	-1.58103467949	-1.05322209262	-0.396568981075	-4.03915705954	-0.535453298878	-1.14809242352	-1.81550793754	-4.15608315555	-1.43499595552	-3.7267385681	-4.92063605806	-3.08323118726	-1.23554447091	-2.91368694344	-3.04272695482	-0.262817521935	-0.361951107761	-2.55106670132	-2.68825609816	-3.76011835155	-3.35978237248	-4.93970321183	-5.19298624876	-1.70154627811	-3.93045081894	-2.52970057115	-3.21865963445	-4.16020882082		-2.60352136464	-1.11447665208	-1.47525355764	-2.49562154297	0.120729053899	-3.66976521825	-0.413252567248	-3.73168807065	-0.371571529923	-0.01314938928	-1.48545454662	-2.17947745249	-1.57198048601	-3.62346150642	-1.53937068604	-1.34678542559		-2.88118056219	-1.59833848297	-3.40805296313	-2.33083242149	-2.66370686054	-2.68092848372	-4.06141695506	-1.92412623531	-2.37411060431	-2.85370819079	-0.175175836987	-0.899322005503	-0.652298673491	-2.35866260933	-0.521098968916	-0.369322017875		-4.6772726009	-3.7443514005	-1.18498280131	-3.08680130189	-0.83833847862	-0.513887368208	-0.708073594003	-1.93483480721	-2.01760289321	-1.37366287421	-0.981166536945	-0.0191777199703	-2.22989665488	-2.01692511987	-1.71791122784	-1.04823275759	-2.09205692682	-1.44613224752	-1.91067130885		-2.59035508203	-4.39895845738	-0.510821023211	-2.96057522268	-3.1791106995	-1.25203139373	-2.55102404014	-1.80182588498	-2.41662877144	-3.12060705723	-1.72577868239	-2.20756634617	-1.34852585358	-3.58646844755	-1.0075456641	-1.53135087332	-2.42916957123	-1.32279791077	-2.09577182842	-2.20372850504	-3.01481156717	-4.64678448897	-0.661793674522	-0.637374194695
FK-3311	0.408203236094	-1.04546912071	-0.339036145421	-0.446773862126	-0.254371752721	-0.486867401971	-0.158306686068	0.038314821554	0.146053579072	-0.369138530102	-1.02557583637	-0.14256689196	-0.245573295931	-0.398073476816	-0.447442586646	0.0687717537931	-0.708181930777	-0.0103914847559	0.0223777788146	-0.566841795457	-1.4347785638	-0.639506208908	-0.0451514728692	-0.347580714285	0.182796340016	-0.0394604079447	-1.60513520577	0.359469161048	0.11425611519	-0.43341020334	-0.171549909994	-0.102262185405	0.964454851366	-0.233505928074	-0.899108108533	0.134032433267	0.757203030589	-0.594320280836	-0.255562154036	-1.61291168706	-0.635353316431	-0.335076923251	0.188859415694	-0.713662318239	-0.693207649315	0.14040304395	-1.32354507847	-0.207647207616	-0.971428545324	-0.219668965178	-0.0538284016818	-0.59133485148	0.46251110862	0.29496044588	-0.570701798597	-1.08976125789	0.194773303776	-0.300424696572	-0.430714344345	0.0586174056541	-0.991893012448	0.774928556275	0.157864925297		-0.0963459227973	-0.400857679594	-0.66711543051	-0.0652337980177	0.403132585028	-0.947631564069	-0.00562805459158	-0.147766219975	-1.24101125604	-1.1343645874	0.040349443867		-0.593149941957	-0.246966830194	-0.584395698739	-1.06816555139	0.250218262999	0.076153643187	-0.444980252356	-0.477036849038	-2.62796806603	0.103830030185	-1.37507693045	-1.31092167984	-0.359452884863	0.0805058438619	-0.676863604672	-0.521785916894		-0.255865600848	-0.0959099216207	-0.270549370059	-0.254440336244	-0.281378652294	0.124841405269	-0.615177795434	-0.636345897339	-1.33692024506	-0.407058673551	-1.89010243304	-1.43112339024	-0.57279897736	-0.00156095877735	-0.295600835666	-0.550207895052	-0.219859201795	-0.469639809149	-0.065321955237	-0.81159724481	-0.354606132385		-0.339036145421	0.0376210977383	-0.258423804862	-0.763089832309	0.427782772069	-0.413228602338	-0.174030799423	0.310161149344	-0.62490479663	-0.54116955556	-0.703236374947	-0.0735428642598	0.385830875054	-1.25929302483		1.02892327143	0.307841688177		0.0441352082996	-0.771707055724	-0.82911130676	-0.36159643805	0.126361371343	-0.613572629432	0.00225272414301	0.253499189426	-0.944424217808	0.144102087947	-0.985757054683	0.655609589025	-0.160370626282	-0.125356598179	-0.656177544887	0.0221298277778	-0.135324867772	0.194437677399	0.0229792573015	0.187926799015	-0.434967558176
3-AQC	0.193741995047	0.12851295446	0.257927080927	0.699050662954	0.224746664547	0.189596406115	0.288295446485	-0.0128215001429	0.380385053079	0.120428044224	-0.00998703021392	0.405171595682	0.0967921320142	-0.241449934149	0.0175643944955	0.640279474806	-0.272997099114	-0.501433264011	0.700084441898	0.317382164614	0.409850648934	-0.0801882754385	0.286818774763	-0.0850633064931	0.270918846362	0.0691845435537	0.533065176729	0.892072290446	0.915218228859	0.250949337852	-0.213100304682	-0.0922686873416	0.176955270814	0.103013800713	1.03488625954	0.0684361781962	0.314391271609	0.0173340026962	1.22274715329	-0.0875382597228	0.363501369789	0.611731672769	-0.0317387344822	0.396676068498	-0.432024930099	-0.511718520477	0.627139667728	-0.148194896611	0.382657824867	-0.176915377964	0.273238084297	-0.141015942069	-0.415028032432	-0.0141722840493	0.14917193659	0.0122041626942	0.194348164209	0.114432680894	0.375563562723	0.227123251545	1.04276869378	0.803812042772	1.34175106275		0.527123872795	-0.0081198412586	0.985443115581	0.121276664958	-0.551354826666	-0.877790283595	-0.287001892433	-0.314677327885	-0.0226254978852	0.468286395287	-0.363927000587		-0.0466313199757	0.429789627423	0.345616220115	-0.057563758449	-0.188563342581	0.75909090741	-0.0639409082252	0.450697417148	-0.338872618509	-0.309706356354	0.637176564865	-0.191175799485	-0.683677436702	0.0151933055611	0.489746546311	0.0168658603538		0.00942853203495	0.674509116631	0.0701494764188	0.341033002705	0.484730762229	0.520368342099	0.267679656955	0.234619810605	-0.666846702128	0.347571206441	0.200398893626	0.125769324704	0.426282191333	0.0345382714004	-0.0272927695797	0.595295550378	0.244306000052	0.175842775066	0.161137813101	0.121171597347	0.613501110604		0.257927080927	-0.291732761847	0.0911971434221	0.515046140138	-0.930358085695	0.557106172513	0.589699813702	0.878616755155	0.321954966993	0.0328668930638	0.35825340747	0.651285617804	0.14858389712	-0.175964629928		0.662180680958	0.359912694019		0.0872537851819	0.683012856683	0.256403169635	0.663012497773	1.9456250982	0.189735636585	0.943840384706	1.0192827707	0.00309371984899	0.87071898713	0.254632010322	0.599899091867	0.691451104549	0.165985401326	0.917468198698	0.392513250632	0.738118678292	0.270551724024	0.40917201064	0.271691270337	0.143140139552
THIAMET-G	-1.05164214425	-0.259584188698	0.192865954452	0.346534067039	-0.353980470903	0.236802281102	-0.0996184040677	0.116382130411	-0.507238422825	-0.115517901855	0.30736819263	-0.0431658076895	0.108310444354	-0.511452207641	-0.309039146192	-0.132736026464	0.116182769269	-0.626703283136	-0.0229288138237	-0.0101464699348	-0.183695291453	-0.167410097705	-0.197983541829	0.0823683954945	-0.381794204464	0.142520969961		-0.0934009671567	-0.682224470002	0.0505412032215	0.17038787449	-0.334489151498	-0.141844107157	-0.0987603911203	-0.473614778019	0.167667323346	0.088623354681	-0.456652551633	0.248139376658	-0.136236744297	0.223736332946	-0.156040881246	-0.0393390943195	-0.131186399797	-0.472269041418	0.358772814872	-0.455335261887	0.058196220198	0.121423788651	0.117316176616	-0.12759891959	0.051907780297	0.266352155557	-0.206062836849	0.281289121484	0.395111404144	-0.758500314852	0.267789353929	-0.00811137441053	0.145851936733	-0.542800934487	-0.601736618898	-0.735736259383	-0.324359243183	-0.437732292734	-0.0964686984486	-0.0259856631163	-0.852117983452	-0.636294035274	-0.159021076806	-0.456573540661	-0.251580919276	-0.353204822771	0.129507356279	-1.01077330965		-0.337329554397	-0.0286181923788	0.688983035224	-0.220410542423	-0.2101555382	-1.11083322864	-0.183218516202	-0.317005796874	-0.659543666861	-0.549354632701	-0.356736938286	-0.163591893986	-1.14589058773	0.288791018572	-0.950950729009	0.124204557719		-0.162841686581	-0.423160666127	-0.122456635204	0.417320359423	-0.135283876195	-0.646619047299	0.223222799202	-0.396976345799	-0.464731368715	0.140011843799	-0.0143060011749	-0.000506088868996	-0.0584422333227	-0.785709433738	0.307795450425	-0.573104504966		-0.0814346668082	-0.175199399474	0.322872106847	-0.654537770006	-0.365845828602	0.192865954452	-0.303037351497	-0.588401356342	-0.51140818007	0.411318781064	-0.0488487719761	0.286580675014	0.0416820228454	-0.241550799661	-1.20041009093	-0.0345275735186	0.181539469285	0.173841757958	-0.418466580073		0.213667637396	-0.305606952396	-0.360035714349	0.257864395753	-0.709599107053	-0.0265437284312	0.410472328011	-0.711366615548	-0.512787156352	0.0988856278379	-0.577971342028	-0.355954145002	0.362695541851	-0.100252338753	0.0751953974944	-0.399655066314	-0.113845511188	-0.140753951212	-0.331629061831	-1.02026944546	0.262045869222	-0.0282162664071	-0.901467816344	-0.106776842401
IMIPRAMINE	0.377214106635	0.823925627965	0.163950011088	0.182780026481	0.0236229482806	0.0144200673164	0.396050918834	0.0915846692176	0.0154756898502	0.175132049709	-0.300761034777	0.0620797361117	-0.595067059591	-0.232987693133	-0.0010743732618	0.384252385106	-0.0965624281436	0.235153007057	0.0414533504319	-0.173931203497	-0.203639852563	-0.0500332855862	-0.295611699483	-0.185011659974	-0.0579430086712	-0.0720727606624	-0.134850062341	0.439646326328	0.0538483342746	0.431698202184	-0.232560232914	-0.225248267896	0.434371635053	0.333557989407	0.137683373898	-0.127477441064	0.0162337815998	-0.104499134715	0.158766838893	0.0396761414542	0.111067781512	-0.14624563872	-0.419926572291	0.130665089209	-0.574851750617	-0.036043620982	0.342526772532	-0.151228575093	0.29444476513	0.227416878854	-0.243182628347	-0.0330783509489	0.220815366666	-0.194032712217	-0.523611348051	0.710351484945	0.339788855004	0.0999386707117	0.0445324279186	-0.0451095113361	0.0120120623274	-0.571400719157	0.0367748698023		0.291416373995	0.318629850532	0.239216316026	-0.620478707617	-0.305508818919	-0.273979571654	-0.06739276071	-0.447575121521	-0.162355222745	-0.657871971171	-0.336016663552		-0.00989724608904	0.122271304995	0.362744667216	-0.087818766954	-0.194389434385	-0.146112173447	0.0877899983215	0.501531470838	-0.0148284658397		0.162472456633	-0.0252437444317	-0.280193320581	-0.097701938616	0.20944700327	0.473877620981		-0.624871283788	0.0262223679836	0.267035006183	0.198867466131	-0.0873626525084	0.289619334751	0.373434528771	0.214018817185	0.37289919674	-0.73865751092	0.196146919765		0.0874161154952	-0.503114643691	0.448091951998	-1.07610994598	0.145330835744	0.227943032175	0.111824208114	0.181696250436	0.00590840250716		0.163950011088	-0.736122246168	-0.0218351604674	-0.107371515149	-0.149564552317	-0.307567655993	0.681438192546	0.341863721416	-0.348265282625	-0.446395600192	0.284948458588	0.267050469103	0.364809134014	0.48019574531		0.566905515151	-0.163854799852		0.00408051740461	0.195396854067	-0.266277039238	-0.136783233617	0.499637645886	0.088536369237	0.471308836209	0.068538168832	0.118502838722	0.228488098347	-0.0151906908471	0.510279379128	0.26589480721	0.104895317809	0.13956518857	-0.0176984416815	-0.627044824457	0.18940476274	0.00130481164056	0.274967102985	0.0417950509154
DIAZOOXONORLEUCINE	-0.462200359062	0.0510950690011	-0.937751522736	-0.293204331988	0.375591929166	-0.304252430804	-0.0187785416094	-0.5744446797	-0.173690253265	-1.02214729651	-0.323772789889	0.0551026640547	-0.72177297224	-0.438050845381	-0.709678011071	-0.422042823914	-0.228322591533	-0.633068383433		0.120226685222	-0.0854934500412	-0.390097367912	0.0862940929596	-0.494940798979	-0.671500946287	0.13582813214	0.0516431219201	-0.157260041372	-0.340017233007	-0.453595253554	-0.232069915042	-0.417662584472	-1.023421801	-0.216315918692	0.0272030482937	-0.174973024017	-0.807762772345	0.029641395764	0.355482643233	0.221469941514	-0.219705594195	0.195338719291	-0.603330359422	-0.375336735621	-0.453390082997	-0.547142498658	-0.131223866328	-0.230564811173	-0.216304729148	-0.125591895448	-0.32132059405		-0.499778419746	-0.125883509669		-0.341694083652	0.230171871172		-0.145201650995	-0.293044490337	-0.0677336388529	-0.508652766487	0.219134531389	0.925533114216	0.087910923496	0.474105377366	-0.590354721698	-0.397296255413	0.100422762866	-1.04894435644	-0.112965072187	-0.730423511346	0.151704503938	-0.205975581616	0.0885163416659		0.182931327681	-0.738171209813	0.116123597902	-0.176950384188	-0.560365620096	-0.606154455849	-0.627472061801	-0.0621333982704	0.432267699988	0.407421973602	-0.51455306264	0.0663470059108	-0.859304161001	0.0809953446425	0.216743841127	0.379354189307	0.377615588434	-1.01179783485	-0.468664511124	0.109811984008	-0.100437723724	-0.214235306214		-1.23965410338	-0.636530929503	-0.598304813125	0.0372068980481	0.166824457154		-0.257255400198	-0.703465373532	-0.22158614641	-0.0881326459852	0.147384846103	0.390954249939	0.0318216302054	-1.03687988297	-0.459641060677	-0.860249196375	-0.937751522736	-0.106056261825	-0.298749516527	0.0428365924368	0.541779966554	-0.198760445377	-0.391290771369	-0.271293297616	-0.818035929664	-0.498922449359		0.090113613937	0.571494751336	-0.262165790295		-0.178235431485	-0.559361743315		-0.53419984424	-0.797320132692	-0.693543215734	-0.213995524709	-0.214122594451	0.322039148022	0.75132850818	-0.275564508138	-0.38254139093	-0.165035934871		0.0194440621016	0.170740798914	0.72191258017	0.105300833884	-0.699838154306	-0.432823070895	-0.102141628869	-0.274223819682	-1.01752204892	-0.750697769829
CILOMILAST	0.0934688408556	0.24516039996	0.0422144274375	-0.363024959812	0.15488665052	0.0572970151146	0.418460673925	0.245818239518	-0.288183202714	-0.203311747108	-0.121473707443	0.100461344446	-0.349110750189	-0.63323944053	0.300373347737	0.436471309961	-0.209744857864	-0.305155871061	-0.822518304005	1.03676613575	0.484331764984	0.106758357019	0.00584434099591	0.806272037151	-0.135101243615	-0.659967513687	-0.123727781854	0.179363935152	0.283057708369	-0.33286967666	0.0400280171772	-0.0359164099891	0.673820771174	-0.332992211039	0.307491665371	-0.00469277701994	-0.228021085008	0.292618766744	0.516358608309	-0.164770048904	-0.233962734559	-0.443417720221	0.344030450598	-0.384473641823	0.54770389711	0.119794312036	0.26131560139	0.248954590115	-0.264911577239	0.564785616738	0.370646209561	0.113236118579	-0.266960418304	0.647534246852	-0.384558518575	0.464991439987	-0.525425233966	0.275077293954	0.536615876187	0.969476858356	-1.03617781684	0.172510538717	-0.193522514965		-0.0238777239094	0.210684491246	-0.202882411648	-0.211799563419	0.311439324828	-0.67185474397	-0.175690637588	-0.207292406874	0.152961823249	-0.337342199304	0.126266278		-0.189224095261	0.13208589892	-0.578718358411	0.0687391826366	0.363055952432	0.919104672215	0.701942477749	0.247090858348	-0.298274465753		0.757126022178	-0.0714536321399	-0.216164746504	0.0155250562621	0.173364569475	0.274130522336		-0.11758737713	-0.477180525935	-0.0602671714792	0.201046712507	0.0935751003373	0.287744007019	0.786718990905	0.438807600835	0.717834639642	0.290035404414	-0.206413110474		-0.195736907326	0.483717746696	-0.158893970304	-0.448692465236	0.208201629523	0.185189596451	0.202536029433	0.51057847768	0.970546228757		0.0422144274375	-0.4453254784	-0.454177837229	0.590114629224	-0.617824600229	-0.568136320233	0.343414365254	0.561902325759	-0.496918508948	-0.0506153348319	0.270510391132	0.341483005481	0.732254151623	0.18086203262		-0.111515352701	0.0664960607781		0.109862849858	0.543578215587	0.286529601406	-0.292500158605	0.320553847225	0.18933470203	0.584789513294	0.49981255097	-0.00116562358204	0.906545811661	0.286221493029	0.182481828415	0.154120381526	0.458834901043	-0.350018819761	-0.0338535563472	-0.209514941161	-0.0573999037647	-0.130642638924	0.51622239054	-1.09524641913
VER-49009	-1.75486465231	-0.655029180957	0.55916073292	-0.143615701879	-2.52691197221	-3.97665373426	-1.32738047091	-0.191706369341	-2.77104055305	0.140209740646	-3.42477145281	-2.83692618289	-3.97735933018	-0.465141904401	0.21303263681	-0.0266279372738	-2.44401896784	-1.49562841405	-2.39937824455	0.609967957883	1.09975211945	-0.90077727791	-1.22096688979	-0.0634681809978	-2.11463207095	-0.825010054515		-0.622545160348	0.446435536929	-0.53410543486	-0.467028292009	-1.46195504364	-3.44196668092	-1.28007990353	-2.26314961972	-1.71186493979	-0.045729320987	-3.20303468143	-2.70956488232	-3.98563113529	-1.54331932382	-1.74299563907	-0.825567104527	-0.727766257947	-2.06459651859	-0.215905055967	-2.04430100725	0.522914054006	-0.809979227019	0.3649141951	-1.36644381558	-0.266079242057	0.227394244868	-0.107278941738	-1.61675596561	-0.343030359935	-1.32820188982	-2.39868060677	-0.750879261389	0.771555778428	-3.80597748124	-0.76831624845	-1.0703119177	-1.01817698204	-1.24813694161	-1.89876652047	-2.05082857612	-0.585381754814	0.0550620035517	-0.579967455436	-0.841928413476	-1.94346100671	-1.47000784882	-0.721360341497	-2.39100739891		-1.54140992881	0.498143490835	-0.515462342845	-1.25080898263	-0.686591655069	0.327819368076	-0.135227979673	-2.20580915624	-1.81705285845	-0.448489119305	-0.154071727143	-0.642027132712	0.550727218151	-3.34832464684	-2.14725547146	-1.67718699626		-1.37122896343	0.210790720128	-1.63664724736	-2.17786169764	-1.45934493848	-0.0961941492505	-3.16118019327	-0.578789936786	-1.15033976406	-2.17755568499	-0.666638734665	-0.967294398339	-0.316101525915	-0.327318697863	-2.1404266878	-3.42526515293		-2.91650653784	-2.43149054441	0.0224496461318	-0.546668918001	-2.76198363944	0.55916073292	-2.05497122525	-1.13530716646	-1.0119116964	-1.54027375954	-4.18487626482	1.61194495033	-1.2536038205	-1.10466650239	-1.35285508642	-1.3637594386	-2.15037467098	-0.180326135244	-1.81215372544		-2.85495098564	-3.18045861374	-1.98038587193	0.0895564528182	-0.642964027273	-1.03220296475	-1.04084611562	-0.674403840881	-0.823516582078	-1.25500225334	-0.355247559405	-1.89948143187	-1.70176515341	-2.68512255289	0.961720591834	-1.787233349	-3.10804761118	-0.910535520029	-1.08550261952	-2.05659013991	-0.767652436201	-0.374157278515	-0.651832536736	-2.12499989442
SEROTONIN	-0.851517846633	-0.0246223261657	0.324749539989	-0.271003645011	-0.00342729556144	-0.0951071277599	-0.00973255704521	0.355688689531	0.266475261277	0.494489464042	0.0596115354188	0.0587801764172	0.097329866938	-0.184564243454	-0.438983494701	0.206293644157	-0.165277510507	0.407461191237	-0.255795865194	-0.317214330638	-0.58148621786	-0.0121906244407	0.415685155379	-0.043837865363	0.196803826892	-0.0083499272997	0.167273135452	-0.0389289444973	0.349586934611	-0.0767349422314	-0.067389086045	0.191951977566	0.124464570125	-0.31658615139	0.436439958283	-0.464612995532	0.131532839567	0.346854545135	0.153878333319	0.0632945966747	-0.271749971918	0.131682800183	-0.14573744449	-0.16161062388	1.04552741662	0.108823370718	-0.554394451113	0.488325433235	0.0823791350568	-0.120822749211	-0.102916072445	-0.325864515332	-0.199280038479	0.124092660036	0.0911287835696	0.793747556015	0.571718310154	-0.304614946404	0.0972210110505	-0.114003878768	-0.0833821774043	0.0616088167974	0.272171286853		0.180696693576	0.031822345736	-0.112432897877	0.794178381004	0.560606956621	-0.0504248311648	0.590734635554	-0.336250171182	-0.40417428099	0.440612176651	0.137277333377		0.425460443899	0.0685413829036	-0.181405427265	-0.0861777257432	0.117125140857	-0.0783407027273	0.46519560455	0.56632192517	0.396540479598		-0.170991780445	-0.0267744013407	0.363515507114	-0.162360943293	-0.121656430949	0.281872025217		-0.293722180614	0.0973789999169	-0.113346799872	0.12971072703	0.119465758394	0.140409837	0.135080759847	0.230106996089	0.301044606742	-0.267777504325	0.128926119946		0.271876389505	0.188371911462	-0.41107690076	-0.189094739976	0.436646165859	-0.0288196701303	0.0653690770309	0.396815253413	0.375762026364		0.324749539989	0.307347873883	0.446175904423	0.144443817234	0.310024762046	0.291909013473	0.703614822198	0.127212314593	0.137736651501	0.42464109033	-0.183139598476	-0.200347890807	-0.0294010561694	0.060677203606		0.058485782798	0.513936677158		0.523544250215	-0.15834812955	0.0478755852431	-0.218086493632	0.491721593612	0.555727533783	-0.0587617500777	-0.153435521099	0.343462309489	0.120421695091	0.0595872786155	0.00466152153413	-0.0895405405418	0.573654124011	-0.047676556022	-0.174441563838	0.00660454993913	-0.114749531936	-0.383989279448	-0.320703121318	0.35475524409
SULISOBENZONE	-0.99078894677	0.371036638112	0.29761642341	0.488186703256	-0.0353703538353	0.590381995743	0.376088647968	0.363275146721	0.00607189996992	0.170882903064	0.311661027475	0.551673577697	0.141168463231	-0.071341223693	0.162934582783	0.604766714224	0.0154950529033	0.0624066806172	0.715321445613	0.866965967221	0.502797225321	0.137678505845	0.182068563759	-0.0173497776339	-0.11653982314	0.343675115516	0.1419478323	0.175262860459	0.116805369962	0.233940326531	0.0407188374409	-0.0909906260837	0.954399916644	0.1086987564	-0.000251299077215	1.08536761908	0.0574163016071	0.352634865773	0.440653799659	0.19087882614	0.329743882259	0.257647216577	0.483524459382	0.616536936863	-0.135266780096	0.16720291911	0.391537637097	-0.0261463428078	-1.12891318493	-0.470094887956	0.228114975864	0.679005432714	0.0758637784501	0.327212649955	0.239856911838	0.0929712160887	0.280221902437	0.513113219282	0.507598863375	0.693308219146	0.12968649676	0.061550474383	0.763954210432	0.418335576354	0.549843911849	0.634866742675	0.615462284821	0.0618956980022	0.246432514473	-0.07109476417	0.615484796432	0.0422415306965	0.709197911069	0.220794601541	0.344982686996		0.217963087092	0.503042402166	0.00155395682426	0.133032928233	0.236668051211	0.206865148005	0.936093120283	0.466393355633	0.313232713998	0.53547310876	0.452745158312	0.115237534427	0.498936506322	0.406157406577	-0.207298457748	0.242953135255	1.03934201331	0.567171528415	-0.195083282773	-0.0156582171852	0.366999477673	0.0528121044262	0.521669109115	-0.477300458444	0.38535769827	0.229206797201	0.653619303154	-0.202641449068	-0.0776362672612	-0.2131148373	-0.0633187000857	0.240016959272	0.0749161800184	0.423273997916	0.180367760149	0.0195854524084	0.223430297454	0.119410969379		0.29761642341	-0.0340951136071	0.65404607371	0.278742070304	-0.101557650518	-0.454313080174	0.435080524996	0.314817167479	0.19207553435	0.719726139072	0.257776253619	0.367400917351	0.324602369138	0.235181756013		0.769777143708	0.406741593469		0.319034269051	-0.000565590222731	0.0258740527895	0.033845990094	0.432600629297	0.451718367665	0.0157351749142	0.327389440003	0.524011076157	0.0141122540869	-0.103162046296	0.154641204516	-0.151602801634	0.264320584555	0.355439799207	0.34072733743	0.0499046534095	0.0970484497524	0.194850798983	0.381712733725	0.369664434093
