feature,delta_value,p_value,corrected_p_value
JOSD2,-16.995000000000008,0.020736608272804612,0.9358134096385307
NAT14,-16.65,0.032462538074721485,0.9358134096385307
MBD3,-16.565000000000005,0.019193106804592148,0.9358134096385307
UBAC2,-16.464999999999982,0.010178139541293194,0.9358134096385307
RPL17-C18orf32,-16.414999999999992,0.03823252870130061,0.9358134096385307
NOL3,-16.025000000000002,0.010178139541293194,0.9358134096385307
NINJ1,-15.83000000000001,0.0367138563627041,0.9358134096385307
SIL1,-15.760000000000009,0.012888926982568175,0.9358134096385307
PIGS,-15.695000000000014,0.015855756703510283,0.9358134096385307
TGFA,-15.665,0.02804229123928648,0.9358134096385307
SERINC2,-15.635000000000002,0.034888048565593154,0.9358134096385307
PRKAG1,-15.490000000000009,0.019193106804592148,0.9358134096385307
PLXNB1,-15.445,0.02804229123928648,0.9358134096385307
STOM,-15.444999999999997,0.042264532429497424,0.9358134096385307
TP53I13,-15.209999999999994,0.012591699970503684,0.9358134096385307
GSTM4,-14.989999999999995,0.013818184103990473,0.9358134096385307
TFAP2A,-14.825000000000003,0.03862043626847578,0.9358134096385307
NOMO3,-14.794999999999996,0.032462538074721485,0.9358134096385307
ARL6IP5,-14.484999999999992,0.0345323437465721,0.9358134096385307
LRRC41,-14.444999999999993,0.032462538074721485,0.9358134096385307
METRN,-14.345000000000002,0.025757277956698774,0.9358134096385307
CADM4,-14.264999999999999,0.0015425593066153488,0.9358134096385307
NSMCE1,-14.144999999999996,0.044852220572255456,0.9358134096385307
ERLEC1,-13.605000000000011,0.010932483282142382,0.9358134096385307
RETSAT,-13.525000000000006,0.02745524242192374,0.9358134096385307
APOL2,-13.444999999999999,0.012591699970503684,0.9358134096385307
SCRN2,-13.345000000000004,0.010300552262282657,0.9358134096385307
REX1BD,-13.280000000000022,0.03114249757290781,0.9358134096385307
TMCO3,-13.189999999999987,0.0345323437465721,0.9358134096385307
HEXIM1,-13.084999999999988,0.008388155467918566,0.9358134096385307
SEMA3B,-13.05,0.014976679972173447,0.9358134096385307
RHOT2,-12.980000000000004,0.02631288878373841,0.9358134096385307
RUSF1,-12.864999999999988,0.03823252870130061,0.9358134096385307
TM2D3,-12.815000000000008,0.025757277956698774,0.9358134096385307
DGCR2,-12.534999999999997,0.009470491327320755,0.9358134096385307
ACTA2,-12.36,0.02804229123928648,0.9358134096385307
TRIAP1,-12.25,0.013192344676945819,0.9358134096385307
UNC119,-12.245000000000005,0.012888926982568175,0.9358134096385307
FAS,-12.070000000000004,0.00880705847699511,0.9358134096385307
CADM1,-11.990000000000002,0.00935691415063338,0.9358134096385307
AEN,-11.95,0.0198418642077533,0.9358134096385307
PRAF2,-11.770000000000005,0.03746664448133562,0.9358134096385307
JMJD8,-11.635000000000005,0.010675689620791731,0.9358134096385307
NUBP2,-11.579999999999991,0.023635101982833903,0.9358134096385307
SNX10,-11.559999999999999,0.032799940764618916,0.9358134096385307
ADCY6,-11.47,0.02467643356027484,0.9358134096385307
CLPTM1,-11.370000000000005,0.03901168331216344,0.9358134096385307
EGLN2,-11.334999999999994,0.03634231920249576,0.9358134096385307
RAB5B,-11.305,0.018356981635409744,0.9358134096385307
ALDOC,-11.09,0.03823252870130061,0.9358134096385307
CCDC57,-10.81,0.0359739912517539,0.9358134096385307
MAN2A2,-10.804999999999996,0.022144640566891412,0.9358134096385307
SLC35A2,-10.645000000000017,0.0076034261094309556,0.9358134096385307
TMEM259,-10.560000000000016,0.04061050675095537,0.9358134096385307
PICK1,-10.4,0.04061050675095537,0.9358134096385307
TBC1D14,-10.164999999999996,0.015855756703510283,0.9358134096385307
CDC16,-10.095000000000002,0.029868790283756767,0.9358134096385307
SURF1,-9.955000000000005,0.012591699970503684,0.9358134096385307
NUDT16L1,-9.924999999999995,0.003431716308198865,0.9358134096385307
TMEM63B,-9.870000000000003,0.029248908097626695,0.9358134096385307
DYNLL2,-9.830000000000005,0.010932483282142382,0.9358134096385307
NR1H2,-9.799999999999997,0.020284932674421,0.9358134096385307
IL13RA1,-9.790000000000006,0.006387109521469316,0.9358134096385307
SORT1,-9.704999999999995,0.023635101982833903,0.9358134096385307
YIPF2,-9.659999999999993,0.007417825069621561,0.9358134096385307
MBP,-9.599999999999996,0.022387223984661937,0.9358134096385307
TMEM101,-9.594999999999999,0.008185462832432898,0.9358134096385307
GCHFR,-9.525000000000002,0.044411881572284276,0.9358134096385307
MFSD5,-9.485000000000007,0.032462538074721485,0.9358134096385307
MGRN1,-9.479999999999997,0.016591371267883848,0.9358134096385307
MAEA,-9.41500000000002,0.02864012766455107,0.9358134096385307
BAMBI,-9.339999999999998,0.042264532429497424,0.9358134096385307
B4GALT4,-9.315000000000005,0.0037162471656893206,0.9358134096385307
HAGHL,-9.294999999999998,0.01775098289587564,0.9358134096385307
TMED1,-9.199999999999996,0.010178139541293194,0.9358134096385307
ANTKMT,-9.095,0.014637252545426914,0.9358134096385307
AKAP17A,-9.085,0.042686832057631886,0.9358134096385307
ARFIP2,-9.084999999999994,0.014470095869342586,0.9358134096385307
PCYOX1,-9.000000000000009,0.018770972333924378,0.9358134096385307
RRM2B,-8.985000000000001,0.001988458392795907,0.9358134096385307
DCAKD,-8.785,0.02287932965720027,0.9358134096385307
FOXRED2,-8.715,0.039804283783925594,0.9358134096385307
DMTN,-8.67,0.011598634449035231,0.9358134096385307
SEPTIN5,-8.555000000000001,0.03348376158177895,0.9358134096385307
USE1,-8.500000000000007,0.026594557167455873,0.9358134096385307
ITFG1,-8.41500000000001,0.029868790283756767,0.9358134096385307
BTG2,-8.325,0.003124912910602585,0.9358134096385307
RAB9A,-8.220000000000002,0.01755291611924937,0.9358134096385307
PIGQ,-8.190000000000001,0.007793179506349036,0.9358134096385307
NECTIN3,-8.17,0.03348376158177895,0.9358134096385307
HSPB8,-8.025000000000004,0.02687882616560587,0.9358134096385307
FAHD1,-7.945000000000007,0.04529623600032277,0.9358134096385307
PSEN2,-7.875000000000002,0.04143052999531741,0.9358134096385307
RUFY3,-7.870000000000001,0.011062926993435137,0.9358134096385307
CPD,-7.865000000000002,0.0198418642077533,0.9358134096385307
SCAMP4,-7.839999999999993,0.03823252870130061,0.9358134096385307
MMP15,-7.8199999999999985,0.035246877265629716,0.9358134096385307
CDK18,-7.784999999999998,0.042686832057631886,0.9358134096385307
ABHD17A,-7.714999999999989,0.0345323437465721,0.9358134096385307
