feature,delta_value,p_value,corrected_p_value
GNPDA2_19970,-21.799999999999997,0.06826570977807105,1.0
CROCC_25893,-21.790000000000006,0.00875645662013462,1.0
SNX14_114217,-21.774999999999995,0.1739997297213397,1.0
NAPG_116842,-21.715000000000003,0.0003756637275912898,1.0
TMEM180_130714,-21.674999999999997,0.26014086041923623,1.0
PIDD_104862,-21.67,0.020337524292054054,1.0
C12orf4_117862,-21.539999999999992,0.03358043467718469,1.0
GBA_46640,-21.42,0.02417609073643436,1.0
INF2_93701,-21.37,0.3856169068562514,1.0
VEZT_62541,-21.314999999999998,0.0035056818579055314,1.0
FMNL3_113900,-21.310000000000002,0.08005162856144224,1.0
GBA_22158,-21.29,0.02073924673535612,1.0
PACRGL_69317,-21.269999999999996,0.06444829496225346,1.0
HDAC6_29245,-21.209999999999994,0.07095149242730558,1.0
SLC35B1_33175,-21.205,0.1136712797367246,1.0
RTN4_125031,-21.180000000000007,0.015427184974501658,1.0
BCKDHB_93448,-21.14,0.05640377428874454,1.0
COX20_97421,-21.084999999999994,0.09535984949001032,1.0
ITPA_63652,-21.060000000000002,0.24132159301718004,1.0
SUPT6H_125571,-21.060000000000002,0.19518149039899435,1.0
RNF32_44730,-21.049999999999997,0.3666183810708248,1.0
ILK_104843,-21.049999999999997,0.2700350000569022,1.0
PABPC1_59155,-20.929999999999993,0.024678822087664407,1.0
MTHFSD_8036,-20.870000000000005,0.08370754787312291,1.0
LRP11_87005,-20.830000000000013,0.01644293695263461,1.0
WDR83_6749,-20.83,0.12464577399051718,1.0
PTP4A3_33295,-20.83,0.09002645458329388,1.0
ASMTL-AS1_48157,-20.825000000000003,0.050063136245239594,1.0
NPHP3_128311,-20.794999999999987,0.1033732591440015,1.0
PICALM_49163,-20.765,0.31186890099345044,1.0
VPS29_76697,-20.72,0.16141824220112944,1.0
SPATA7_108085,-20.64,0.0012989228163213869,1.0
RBCK1_67026,-20.604999999999997,0.024407492079794743,1.0
ASAH2B_26417,-20.560000000000002,0.19433714380870049,1.0
NSUN5P1_26705,-20.35,0.02413695316166272,1.0
VPS13A_123805,-20.29,0.12527832852686527,1.0
ATP5SL_92578,-20.264999999999997,0.0806593892867149,1.0
TGIF1_39254,-20.130000000000003,0.010351955598037196,1.0
SF1_11157,-20.124999999999993,0.07025110756805174,1.0
