feature,delta_value,p_value,corrected_p_value
NALFURAFINE,0.2872413956172,0.0046262289915315735,0.8076317383526098
T-1095,0.2893857272019947,0.00826083453759818,0.8076317383526098
OROTIC-ACID,0.29442686819745,0.0075575427688102745,0.8076317383526098
XIBENOLOL,0.3035638337545,0.013213109218729724,0.8076317383526098
ZILEUTON,0.3161528049175,0.016720785033162554,0.8076317383526098
BIPERIDEN,0.319444219965,0.013522584866516769,0.8076317383526098
BIOTIN,0.32516898974585,0.015205542523823973,0.8076317383526098
ABT-072,0.3314800581430578,0.004501184907414947,0.8076317383526098
BMS-587101,0.3442259870959,0.009761310469311573,0.8076317383526098
NBI-74330-(+/-),0.36123886110192904,0.006462706135740482,0.8076317383526098
TROPISETRON,0.369021764222155,0.016598446740758627,0.8076317383526098
PYRIDOXAMINE,0.3776840538393,0.0069502059248952456,0.8076317383526098
RUFLOXACIN,0.384357580219,0.007198104625253824,0.8076317383526098
MITAPIVAT,0.3889847621551613,0.005015696613481314,0.8076317383526098
TRETINOIN,0.38950367178481127,0.00903029678831763,0.8076317383526098
SULBACTAM-PIVOXIL,0.38988696682045004,0.017702901398236815,0.8076317383526098
RN-1747,0.39362489763345,0.009260400082419126,0.8076317383526098
ABT-737,0.4168435318559,0.004424976828487858,0.8076317383526098
KME-4,0.4314993017123575,0.00891760145859031,0.8076317383526098
ATICAPRANT,0.43960592251145714,0.012951953672320047,0.8076317383526098
DARGLITAZONE,0.4686978821295,0.015691035235637387,0.8076317383526098
MECLOFENAMIC-ACID,0.4790556812342,0.005674709092206476,0.8076317383526098
LEONURINE,0.48132865681395237,0.010372625575513775,0.8076317383526098
ENOCITABINE,0.4897616063675,0.00705897043812119,0.8076317383526098
2-FLUORO-2-DEOXY-D-GALACTOSE,0.4902531574673,0.00891674393516767,0.8076317383526098
MONOBENZONE,0.4966889810035,0.016212308042242878,0.8076317383526098
DIDEOXYADENOSINE,0.551296748223,0.008627895633147578,0.8076317383526098
TUFTSIN,0.5994788374129,0.006893692758694154,0.8076317383526098
IDOXURIDINE,0.7529314393200001,0.012053175894596134,0.8076317383526098
BECLOMETHASONE-DIPROPIONATE,0.856252530707,0.012186501082253937,0.8076317383526098
UBP-296,1.2506337816873252,0.013723572855907296,0.8076317383526098
REMACEMIDE,-0.2164413260362,0.018353157695964597,0.807666391106442
OAC2,0.26533737065389773,0.01859715860674969,0.8127599592480882
ADRENOSTERONE,-0.41249576518450004,0.019159347625215182,0.8203566614931662
CANRENONE,-0.342199777614,0.018907851415910296,0.8203566614931662
PHENPROBAMATE,-0.3399398856268,0.019159347625215182,0.8203566614931662
CHLOROBUTANOL,0.379122832781,0.019539889008110718,0.8310354137207894
ADEFOVIR-DIPIVOXIL,-1.7466326505575,0.022403004387011392,0.8385090814155618
10-DEACETYLBACCATIN,-1.5354724133779998,0.04256629754702912,0.8385090814155618
NVP-231,-1.4536929405998202,0.02237749986820659,0.8385090814155618
TETRANDRINE,-1.41626313414,0.04256629754702912,0.8385090814155618
TENIPOSIDE,-1.2334193943449998,0.024749881539083675,0.8385090814155618
LY2603618,-1.2306632965350002,0.03876410743688109,0.8385090814155618
A-939572,-1.04656855032457,0.03402758312421623,0.8385090814155618
GZD824,-0.8763170844400001,0.03141855707576651,0.8385090814155618
IXABEPILONE,-0.8410119042300002,0.03634559352062661,0.8385090814155618
SAR131675,-0.74139429480235,0.02665867136635488,0.8385090814155618
VOXTALISIB,-0.6064894723386499,0.03228066538863081,0.8385090814155618
IPRIFLAVONE,-0.578273120507,0.03085293257622039,0.8385090814155618
CIS-ACPD,-0.55541477163495,0.03228066538863081,0.8385090814155618
