	PANC0203_PANCREAS	NIHOVCAR3_OVARY	RT112_URINARY_TRACT	NCIN87_STOMACH	PC14_LUNG	HCC1143_BREAST	639V_URINARY_TRACT	KMRC3_KIDNEY	ONCODG1_OVARY
MIGLUSTAT	0.0945526579922	0.335074661677	0.222930479093	-0.270036266183	0.129735020152	0.630947996494	0.306324659904	0.391605626601	0.254798274629
OUABAIN	-4.95430310473	-2.20645636434	-3.6358258951	-2.64873882366	-4.28029002358	-3.65478159116	-3.47719719772	-5.42016295396	-2.92426371787
TIVANTINIB	-0.93856390623		-3.39573958871	1.01939788959	-2.79020661786	-1.46471897516	-3.79201813647	-3.13808992957	-2.55673414071
ALPHA-LINOLENIC-ACID	0.357728673755	0.203882254408	0.590898319352	-0.140329480543	0.0340130016816	0.197644068991	0.383627563974	0.0648428870943	0.655752053674
EXEMESTANE	0.00744626271679		0.464690226643	-0.0871949855571	0.108705102245	-0.627518662503	-0.573863914332	0.353318678987	0.335547238274
LEVOCABASTINE	0.255180822598	0.207846221892	0.725138680455	0.58284986814	-0.242395012691	-0.15242099806	-0.303661486626	0.419636126784	0.118016962957
DITOLYLGUANIDINE	-0.0822968175731	0.7919606485	0.755691194906		-0.0387847975585	0.228257140818	0.628632412671	0.407894200303	0.490907568449
ACTARIT	-0.359780504871	-0.148597881956	0.130148243054		-0.456670582849	-0.966643283402	-0.118556054091	-0.886076380328	0.238011104714
VANILLYLACETONE	0.409382258237	-0.203692034365	-0.057969578338	-0.571330279914	0.31596697726	0.838149968821	0.080981744764		0.109450050967
ISOLIQUIRITIGENIN	0.259159041663	0.97482801033	-0.0220105881299	0.0738819038534	0.418012332819	0.0378017297693	0.470820812383	0.0401182077537	-0.138433117312
OBIDOXIME	-0.065395508757	-0.540047042113		-0.192672037942		0.829920003242	-0.677115320599	-0.875103154168	0.254559410034
ROCILETINIB	0.17858444128	-0.0470919579439	-1.85250410209		-1.11814570326	-0.598937013662	-1.29809703725	0.116023398482	0.507221504349
ABEMACICLIB	0.494635905178	-0.446623200816	-1.8357136432	2.35044015526	0.932268753749	1.7044306429	-0.310950975146	-1.46718853679	0.638522932944
PRUCALOPRIDE	0.0525807595995	1.34806376183	0.468064552614	-0.12312021908	-0.0455015639766	0.0255070542442	0.349994391371	-0.297668511908	0.355547599553
5-BDBD	0.438506486708	0.209783039557	0.906808341074	0.632479542218	0.0183064942954	-0.338949226041	0.395835394443	0.268232522448	0.522524816861
DIFLUPREDNATE	0.933969141232	0.589633614299	0.572561780491	0.732300527892	0.141868612136	-0.252896279434	0.440115311318	-0.148229743228	0.66663709444
METHYLNALTREXONE	0.0457388436382		0.824896087394	0.751701865496	-0.279058971396	0.461414271344	0.235053862361	-0.467070566158	0.101061825997
ML133	-0.234011503676	-0.0763471221951	-0.987708544254	0.278279497472	0.565788103611	0.17939618461	0.390113634124	0.0908838627237	0.239154693096
SCMC-LYS	-0.485542401031	0.699029763205	-0.0468310718141	0.34835861845	-0.21830195811	-0.316564484834	0.558532386944		-0.84595193352
VALNEMULIN	-0.055418677056	0.757783012245	-1.22001929692	1.3977277554	-1.01421579964	-0.377881052774	-1.76463833932	0.429336654667	-0.249900151531
LUBIPROSTONE	0.438295570355	0.639144149878	0.388094541882	-0.313546826029	0.207454227917	0.422010895409	0.68656270501		0.454940840684
LUBIPROSTONE	0.90542895057		0.253498188412	0.288204590886	0.278687749212	0.871177689986	-0.395091304502	-0.31352789184	0.718760454945
GW-3965	0.44539117856	-0.149703029976	-1.01316982681	0.782976632985	-0.802747581956	-0.563126645346	0.279007031923	0.251874574232	0.455055985935
AROFYLLINE	0.477149399244		0.0468930278188	-0.530946781838	-0.437010812613	-0.880485478139	-0.39502022253	-0.743838936043	0.229848801608
LY225910	-0.0697598225277	-0.295284215679	0.572941745494	1.20622380729	-0.160130697931	0.144781603836	0.163252931904	-0.395689245873	-0.235566615228
ZK-93423	-0.416842286842		-1.00154616145	1.34613192427	-0.886489696982	-0.524780415611	-1.75322344506	0.555907267669	0.458073721587
ML347	0.329392827203	0.00530941940692	-0.36689656291	0.0671079499714	0.245230753442	0.381696917586	-0.0826262939972	-0.305705394984	0.681090574943
CLOFARABINE	-1.90420090343	-2.58207838803	-2.12409421318	-1.53464217318	-3.27401663865	-1.8632173026	-3.85998736339	-2.84825298437	-2.76544861165
BETAMETHASONE-VALERATE	0.76923443299	0.188372368641	0.509648182117	0.473198918206	0.105788577282	0.355634093722	0.549306855304	-0.683237495298	1.18249561584
CEFONICID	0.195703763951	-0.283565174028	0.0543579186053	0.944400452882	0.0921225857403	0.162979629437	0.157783218913	0.0426174443275	0.346851050471
TANSHINONE-I	0.610624678935	-0.00371985223686	0.569217009348	0.650208460022	-0.389203856846	0.0952960124059	0.460205750015		0.23800178912
DENATONIUM-BENZOATE	0.867449097452	0.183806696556	-0.703962749142	-0.0927629317605	0.197386120855	0.00678372135537	-0.0792403584329	-0.42948129717	0.296147369758
TRACAZOLATE	-0.498744094526	-0.431079754563	-0.674537018358	-0.187715682168	-0.453282288234	-0.581766949727	-0.0648486919617	-0.0978846969532	0.187594953783
CIMETIDINE	-0.861377877497	0.0573386469077	-0.590667299287		0.0661433162834	-0.734630261951	-0.607356050638	-0.650966644934	-0.442375865713
AMG-517	-0.404468583197	0.424989456482	-0.00530739201292		-0.441319294471	-0.0471916368014	0.0878367452727	-0.303657947146	-0.23418073139
LY215490	0.442029397262	-0.0816272291569	0.37143679213		0.00255528324145	0.346658765169	0.626860156063	-0.049425130662	0.474851200469
CGP-71683	0.439503358594	0.528306060593	0.450177521534	0.355501480754	0.115865040413	0.256509920236	0.224170085231	0.0291602167426	0.31683527487
MF-101	-0.301740064209	0.157423039728	-0.247730591998	0.89225313195	-0.44449186631	-0.217729127021	-0.242157540216	-0.161663543563	0.714722469045
IMIDAPRIL	0.464526506054	-0.0703986446917	0.190062547753	-0.481287221486	0.636083725558	0.107163151734	0.492096676338	0.188557624918	0.734333763281
GLASDEGIB	0.480418872257		-0.172098259333	1.24340725508	0.227425697913	0.0803648226165	-0.218445120617	0.235142268463	0.00998326364372
METHICILLIN	-0.134476354461	0.478422631443	0.129430738378	-0.221243464182	0.395837383376	-0.276367604346	0.202248414533	-0.501509961417	0.294195237465
STREPTOZOTOCIN	0.368475497848	0.188087033807	0.813213900536	1.38056782646	0.273912202974	0.439863110532	0.254220897353	0.0385460379825	-0.358167897685
TRIMETHOBENZAMIDE	0.334594900917	0.706051314791	-0.272672331369	0.881330183478	0.0498226041812	-0.294395553285	0.0181731783986	0.223817854723	0.293025593311
MOEXIPRIL	-0.0554742609973	0.144120482168	0.237817482912	-0.341119496173	-0.401874319172	0.386722428293	-0.195852489815		0.255083628089
LEVALBUTEROL	-0.271963414259		-0.187311777158	1.11037756263	-0.466119399408	-0.300241292914	-0.291722234038	-0.291685385961	0.350522324429
TYRPHOSTIN-AG-494	0.0676413512585	0.273669501636	-0.208893505313	-0.146125557835	0.79971551893	0.196558200034	-0.529730252393	0.416074606802	0.508611808583
TILORONE	-0.0786265063906	0.485723841207	-0.784041666001	-0.856774707107	0.36193038878	-0.132711550457	-0.226200662342	0.0142859062458	-0.0419040731013
METHOPRENE-(S)	-0.506180534742	-0.0882963896769	-0.611378611951	-0.472356216763	-0.473786756825	0.0534745406968	0.0788931437395	-0.00941347372636	-0.0407813590157
GP2A	0.261074903515		-0.888473700113	-1.44131191537	0.233568190397	0.266809527252	-0.355880133715	-0.723754201243	-0.169215261461
6-CHLOROMELATONIN	-0.0836548547091	-0.255397404374	-0.0619729861203	-0.61181918919	-0.0269904636256	-0.0164612433645	0.143812270154	0.063794758409	0.318112175838
HEMADO	-0.0144284643187	0.278159398035	0.522879821201	0.678056022703	-0.271749039174	-0.392871828358	0.14374421952	0.0365713639421	-0.0490367049577
METHYLERGOMETRINE	-0.207239899241	0.0334121501106	0.0897278185013	-0.0600272548484	0.154747523655	-0.134179628856	0.513800960987	-0.735029753972	-0.88214774887
PD-123319	-0.605391203653	0.0491209795546	-1.77517702692	0.426659287183	-0.725891041394	-0.991501266917	-1.0216502624	-0.577962475808	-0.476612410331
LEVODOPA	0.28896884431	0.301020729866	0.381275678015	0.0122276441497	0.217857940702	0.238587084912	-0.597427212785		0.367556945571
GLIMEPIRIDE	-0.516104132928	-0.466836779228	-1.27754686535	-0.0824726178759	-0.131008588537	-0.324104656195	-0.668789533764	-0.364352633045	-0.23729060763
AZD5069	0.256335890641	-0.000475693006174	-0.582399256961	0.00131507397983	-0.0830360236589	-0.205110016214	-0.148209970965	0.0440025384199	-0.188402749405
	0.256335890641	-0.000475693006174	-0.582399256961	0.00131507397983	-0.0830360236589	-0.205110016214	-0.148209970965	0.0440025384199	-0.188402749405
PARTHENOLIDE-(-)	-0.861204855425	-0.794452646851	0.0843546714993	1.17470117887	-0.0250322061528	0.605225951367	-1.61159385206	0.998002356456	-1.96820780417
ADOPRAZINE	0.0696303603074		0.01813825635	-1.17021476886	-0.0400598373234	0.266317485835	-0.190358437583	0.112792224639	0.0257707025742
THEOBROMINE	-0.303116729649	0.420285629263	-0.104818883352		-0.36047971323	-0.513559552005	-0.911051684382	-0.30597634326	-0.107187168985
ENPROFYLLINE	-0.0631184811561	0.641001267069	-0.000572635802889	0.180244811397	-0.122765351474	0.528287560172	0.245814286511	-0.266131923104	0.63383239522
BUNAZOSIN	0.328294585876	0.416451383773	-1.35598216435	0.319318556951	0.0834805524057	-0.664410276155	-0.593099228317	-0.436275059096	0.0261160889769
ASIATIC-ACID	0.037762088997	0.0832976188627	0.389156369781	-0.855305378618	-0.126250469653	-0.0505067109459	0.290028061492		0.292236062129
ASIATIC-ACID	-0.273730978356	-0.780112151914	-0.262100607633	-0.0105249081184	-0.211987709743	0.160933844674	0.113053798441	-0.11791176096	0.318777191251
TARANABANT	-0.509091597402	0.37425713834	0.281550521724		-0.36567928589	-0.462001292745	-0.506085687618	0.0210271622543	-0.249193279628
CAPRYLIC-ACID	0.233646793392	0.0351546121443	0.359477282323	-0.745052648241	-0.0107082071744	0.287718495163	0.285300785044		-0.330077475573
LEVONORGESTREL	-0.16181797275	-0.0909326088416	0.318035059751	-0.545252989191	-0.608722276563	-0.213587945302	-0.131933793907	-0.529301197642	-0.30738623816
METHYLPREDNISOLONE	0.32557438342	-0.183527205215	0.027859008871	0.202025734692	-0.587353175948	-1.13312148295	0.0711127484677	-0.883435913285	0.26197051326
CICLESONIDE	0.705461365966	0.0941853139968	0.0689356598798	1.07993062787	-0.0915284996117	0.201825627663	0.409655740579	-0.895165757749	0.761485386055
GZD824	-0.187896588456	-0.507068964271	0.545300734633	-0.179058547331	-0.981439030701	-0.212643939714	-0.86778786578	-0.761393195105	0.353552644285
SR-59230A	-0.229023017678	0.756143948512	0.147300588783	-0.251536335612	-0.110677931778	-0.32797666706	-0.0167028768555	-0.304344080238	-0.940797333516
ALRESTATIN	-0.0705144953279	0.0142886670351	0.209301036822	-0.235533008134	0.226018905473	-0.613729310845	0.173711877044	-0.248374565638	-0.103555794777
DACARBAZINE	0.0477977667991		0.570870845548	0.174126010341	-0.954539824112	-0.405596523472	-0.350411620524	0.09999957017	-0.273119276258
LEVOMEPROMAZINE	0.49209261239	0.562748639799	0.626063706985	-0.00171002760461	0.0329759711392	-0.214036626215	0.410212776337	-0.254089759766	0.124516623338
YOHIMBINE	0.164451441848		-0.594991056593	1.16941520616	0.0591891514065	0.226373252455	0.376140145128	-0.189450922068	0.566850562756
DANEGAPTIDE	-0.0557109996789		-0.158646143614	1.23139322978	0.362733893005	-0.00696559001996	0.242800383866	-0.140948047512	0.357220291371
CS-917	-0.398531263996	0.663617233619	-0.476265348751	0.387838640946	-0.720376362047	0.278217619651	-0.650155113696	-0.120705813914	0.0147486140381
SR-27897	-0.21657902012		-1.26615497068	0.467428417424	-0.385681309522	-0.52188852831	-1.39851803834	-1.56519920403	-0.0612715521002
GIMERACIL	-0.370454178255	-0.104528420555	0.264086025583	1.24534038416	-0.328559703668	-0.361720806543	0.153750481726	-0.203616457025	-0.234600910672
LAUROCAPRAM	-0.183548766343	0.44984953296	-0.0592625944002	0.219851041657	-0.14784517192	-0.00384484277916	-0.125982513478	0.0395219778424	-0.0259544889877
ROTUNDINE	-0.312623731129	-0.00718248882733	0.113505209828	0.380052318793	0.130199673068	-0.359333485626	0.262178695562	0.118610937452	-0.776270546223
LIRANAFTATE	0.0302201318026	-0.469049331693	1.00736945546	0.718325069375	0.0344323894086	0.0772704906983	-0.0365372975327	-0.0365843019984	0.342590557061
SANT-2	0.00671145774976	0.2274285214	0.317653871459	0.229812055999	-0.330557515756	-0.591637264377	0.118731330576	0.234373752166	0.259652294536
CALCIUM-GLUCEPTATE	0.0493176888414	-0.609270033014	0.79990735834	0.318399780815	-0.0990660713392	0.281880729016	0.306808154491	0.268321011414	0.351088757991
	0.0493176888414	-0.609270033014	0.79990735834	0.318399780815	-0.0990660713392	0.281880729016	0.306808154491	0.268321011414	0.351088757991
CALCIUM-GLUCEPTATE	-0.312168799349	0.777373063153	0.069310190243	0.807698716232	0.0195568416066	0.217838855122	0.120899528797	-0.671767463017	0.0463312859318
	-0.312168799349	0.777373063153	0.069310190243	0.807698716232	0.0195568416066	0.217838855122	0.120899528797	-0.671767463017	0.0463312859318
NICLOSAMIDE	-2.28840873516	-0.381510941297	-1.49143341585	0.41398364385	-0.74050664225	-0.641782449088	-0.660862277652	-0.426961684692	-0.558147776545
KU-60019	0.366025754946	0.956441911522	0.938306652899		0.243759797573	0.55104485927	-0.116940476141	0.139535639013	0.155818517968
ABT-702	0.305954082328	0.0703954309902	-0.12935288249	0.0106669283005	0.334863656155	-0.603864255088	-0.370563967195	0.328121061141	0.0795917133879
TXA127	0.109302872372	0.230424767439	0.818159595271	1.12039171864	0.0905139528181	0.213880935304	-0.542750657975	0.116458501433	0.125852061696
CYCLOHEXIMIDE	-1.82737195727	-1.61743596421	-0.381579860205	0.919647512747	-3.09438834475	-0.45562400065	-1.77858455913	-1.70217859009	-1.37050570787
PYRITHYLDIONE	-0.191364114927	-0.0414470795762	0.40719999909	-0.0807853450003	0.0909466460669	0.249608294913	0.308373435918	0.0918629135643	0.629909596958
WAY-170523	0.217201353463	-0.494538576702	-0.537812358162	-0.559623208687	-0.239894959312	0.36231842194	0.100365656067	0.598267072594	0.0909998852281
CHLORPROTHIXENE	1.04944646134	-0.489087849844	-0.517770318438	0.242234024348	-0.558685769246	0.0681301110054	0.492336938185		-0.0946246248669
CHLORPROTHIXENE	-0.169730598854	0.300962783469	-1.03561059515	0.235758644052	-0.39939071251	-0.138297144561	-0.0700534015146	-0.448482198435	0.210029523635
BROXALDINE	-0.571042051784	-0.243286589845	0.210661302507	0.918324496873	-0.610537988143	0.0382192805024	-3.62138798375	-0.806091635036	0.0639396299372
CARMUSTINE	0.755551977756	0.995799566749	0.582402944811	0.442061882974	-0.0378244077939	0.356180839495	-1.48483577703		0.0518358728182
AZ-10417808	-0.389333836101	0.380857290475	0.0553329183853	0.46180074114	-0.00685113976402	-0.0352580322292	-0.176370964417	-0.414162973164	0.811322763618
ACENEURAMIC-ACID	-0.643739673664	0.0219622888536	-0.175398081308	-0.0923872820729	0.0284084749795	-0.165714820142	0.0758325540105	0.327877772674	-0.435267761209
ASYMMETRICAL-DIMETHYLARGININE	0.222680406266	0.157686733904	-0.119345666909		-0.143219509562	-0.440705086191	0.196477857006	-0.253579295028	0.212061555634
ESCULIN	-0.054242060003	0.336138676816	0.411890892994	-0.610664521821	0.0662630060566	-0.118100566516	0.391720653492	0.0615165136593	0.296093105762
I-BET151	0.157631722455	-0.608548691502	0.575419832273	0.880507861184	-0.229124857481	1.23207888563	-0.222706287118	-0.0648090126861	0.0707926549981
NOR-BINALTORPHIMINE	0.291912831301	0.0917053940973	-0.0992409838589	0.548995065509	-0.223078274597	-0.111346057863	0.271418237019	-0.417585285008	-0.00687955004637
	0.291912831301	0.0917053940973	-0.0992409838589	0.548995065509	-0.223078274597	-0.111346057863	0.271418237019	-0.417585285008	-0.00687955004637
DOLUTEGRAVIR	0.792819105702		-0.633642837707	1.02131223977	-0.483394828051	-0.147536442383	-1.18852884393	0.428355090127	-0.207462838076
SB-206553	0.159192071569	-0.475902843293	-0.123794012112	0.204483957546	-0.261527873453	0.386568116316	-0.362921411784	-0.0795133164122	-0.994880197698
COPPER-HISTIDINE	-0.0516299148214	0.516415447199	0.305873471559	-0.132744297796	-0.0627524852492	0.550568029907	0.355648907676	0.0270345311427	0.275930146195
PICROTOXININ	-0.153173364201	0.0807912037179	0.311153394083	0.975828865104	0.234198778315	-0.491040623487	0.480999890661	0.419022297623	0.674990330537
BINDARIT	0.00398531526448		0.576644294767	1.66685813073	-0.0385333900912	0.56166815821	-1.25589693284	0.106108454187	0.204452341355
PU-H71	-4.43918203386	-1.41585011897	-2.92534623465	-3.72344172238	-4.52878903789	-3.6519119536	-3.11790171269	-5.38093070231	-3.36119500358
TAMIBAROTENE	-0.283944079907	-0.1115055395	-0.709696213608	-0.374803352706	-0.499858249013	-0.43100266686	-0.348310404317	-0.0844044373432	-0.153661030186
BUFEXAMAC	0.0525839358805	-0.234674894298	0.510044690699	-0.124407938125	0.190709678178	-0.155544523585	0.324515800418	-0.207226217166	0.905811034193
OMECAMTIV-MECARBIL	-0.303374377591	-0.213141177273	-1.54011434208	0.0976813998167	0.40937690488	0.0328909430627	-0.218348700723	-1.01505512049	0.570199508593
CYROMAZINE	-0.179198894666	-0.160903642224	-1.78278704308	0.0538209894404	-1.00117958851	-0.995498659175	-0.73687751464	-0.561143684087	-0.201044102231
SETIPTILINE	0.435813402286	-0.423271632136	-0.132925331006	0.284056117914	-0.138853594817	0.13065900463	0.388754287472	-0.185524828279	-0.403049189752
STEMREGENIN-1	-0.54494514589	-0.344353663299	-1.08503867325	-0.0510244459791	-0.622361078455	-0.626971288918	-0.524100312876	-0.903893406124	0.127517224095
GSK1070916	-0.190224993538	-0.394784831153	-0.790260914394	1.70579733098	-1.69797986711	-1.24512613761	-2.33507465554	-1.38626632352	-1.20185609648
ETHAVERINE	-0.0414670725526	-0.536595713027	-0.295036451302	0.92553112746	0.13378788414	-0.148919639713	0.116352690164	-0.267852520518	0.78964782236
DMEOB	-0.380938944637	-0.110790880585	0.111228622561		-0.118882229624	-0.325817079674	-0.108015488324	-0.276823113701	-0.136781224796
RIBOCICLIB	-1.93132696702	-0.814469925466	-1.78675876184	-0.463871305775	-1.74566173821	-1.14047708656	-1.64909121438	-2.81978400718	-0.925580293944
SAPROPTERIN	-0.240217892791	-0.37537214462	-0.542102515649	-0.50670381232	-0.581707417972	-0.281885015907	0.0055434523734	-0.508059200316	0.14806246539
HYDROFLUMETHIAZIDE	0.23345696482	0.0751939649224	0.668681854774	1.08906409	0.025454261139	-0.0409236506711	0.39261777774	0.065272558559	0.415286855873
BD-1047	-0.756891547756	0.116236745169	0.0188409342969	0.885239552209	-0.516479039017	-0.533088014731	-0.10889203026	0.0730875700875	-0.372498778387
TETRAMETHYLTHIURAM-MONOSULFIDE	-1.24499715124	-1.59738477768	-2.46228543979	-1.63651935239	-2.95033710223	-1.99005506203	-1.0185300813	-3.92565897257	-1.56216919344
GLYBURIDE	0.529354205359	0.308894358874	-0.814995212202	-0.836249324952	-0.0102379363186	0.322571213089	0.0615653885813	-0.105735162123	0.43394272132
M-CHLOROPHENYLBIGUANIDE	-0.093417586724	-0.845311102033	-0.200159173636	-0.492135737053	-0.90379282213	0.0531607174524	-0.576201144659	0.139209772358	-0.203682396841
TONABERSAT	0.234809698863	0.582298716724	0.59729466865	0.394757546895	-0.111727313876	-0.0961336135992	0.324456542869	0.122627982288	0.0450559208743
GO-6983	0.314424813714	-0.829661856108	0.00952918213054	0.413603180694	0.10232724702	-0.477948937299	-0.363228920018	-0.320907258201	-0.383702989886
FEXINIDAZOLE	0.154614749366		-0.629972165174	0.0642589263036	0.222741601485	0.574562486453	0.216081625986	0.263597010307	-0.790708693919
LYCOPENE	0.344635887632	0.351867279976	-0.164407278277	0.195430094408	-0.138282689417	0.497919025807	0.938982990859		0.132089963887
TRIENTINE	0.126058527325	0.243788532395	0.518898970377	-0.944664286761	0.013752882289	0.362614064506	-0.189936608686	-0.376290582362	-0.183125021938
RIVAROXABAN	-0.0393680279535	0.729245325392	0.717653003795	-0.474491698696	-1.15222748009	-0.848191442302	-0.277813443145	-0.550731097101	-0.15725251348
1-HEXADECANOL	0.140142278715	1.39498097729	-0.0854643226677	-0.426754406424	-0.266116738132	-0.314554420137	0.0647055969188		-0.0449734104526
CEP-33779	0.386814644218	0.194384393519	0.148619035724	0.1928210527	-0.294056232594	0.0893411182355	0.872460122847	-0.571495823266	0.866700792317
ASTEMIZOLE	-0.63576581267	0.448888428333	-1.24094431994	-0.97059506644	-0.622101675563	-0.602511540729	-0.266771014538	-0.697112974518	-0.691265234866
MIFEPRISTONE	-0.031776116826	0.181702453328	-0.392951817862	-0.978630432429	-0.568647366358	-0.137399274941	-0.263039790275	-1.51488216852	-0.508753590378
MIFEPRISTONE	-0.110116129833	0.252063091471	0.175588050588	-0.611370201856	0.165126928584	0.301625946078	0.183493338841	-0.0684715652374	-0.0975171106188
CLOZAPINE	0.0715632775453	-0.217126389531	0.226640814366	-0.687066693243	-0.443944247256	-0.420199805347	-0.097108984293	-0.624840656488	-0.195329347695
KENPAULLONE	-0.309581167726		0.783371368103	1.13613378003	-0.0491752023306	-0.275393055101	-0.492519441265	-0.499243378965	0.147526171567
EFAPROXIRAL	-0.73601557394	0.116565271423	-0.720275590655	0.327705930797	-0.503008846758	-0.258480500014	-0.223734965365	-0.449120015097	-0.131084867025
FILANESIB	-3.88808025532	-1.03312672761	-3.37697377703		-3.78148063736	-3.39503477129	-3.00716242324	-4.71934022835	-1.66682985394
CONIVAPTAN	-0.275197089364	0.311565705087	-0.0377889725892	1.0149692091	-0.375554607058	0.448192577205	0.038133345172	0.192067130564	-0.184615913983
IDEBENONE	0.247478463201	0.212596524227	0.587540027247	0.505840714118	0.111942813948	0.133955353249	-0.0733320113169	0.207094410289	0.104834771214
ZARDAVERINE	-0.400975718795	-0.457245225252	0.0996552968061	1.2712650117	-0.0422423200462	-0.0494351996551	0.131167818611	-0.541102426617	-0.347433066068
GSK256066	-1.80740349475	-1.098195937	0.0778837234736	-1.01354413398	-0.585069595566	-0.329176592902	-0.429969416119	-1.29451254869	-0.17093351112
MRS-1220	-0.152621636384	-0.350307078468	-1.10264648076	-0.0762749263654	-1.26004079986	-1.83501260751	-0.339956425981	-0.925431344652	0.0962101947159
PIROMIDIC-ACID	0.1713251349	0.271256925523	-0.392909377113	-0.646678399871	-0.917609303909	0.371989465098	0.362298362687		0.536939206566
PIROMIDIC-ACID	-0.489316816595	-0.583665337995	-0.305196386318	-0.205348199016	-0.560560100492	-0.581301433086	-1.78832529556	-0.830026174124	-1.24682612709
AZD8330	-3.94105283499	0.655477162523	-3.73689849619	-2.30757593125	-1.82525421404	-2.50748263774	-1.23613599024	-0.491920700686	1.09788963461
RU-28318	0.512136849297	-0.132757047003	0.493953286111		-0.23971112258	-0.196700377853	0.0747798894087	0.0830251231707	-0.169271459037
FIPEXIDE	0.0951704167705	0.240860121486	0.344565361669	0.560554783588	0.232742714549	0.111321329277	0.174686611522	-0.331641045433	0.227479132278
DOXEPIN	-0.311177566671	0.212869373043	-0.456066465035	1.01774291405	-0.401745403949	0.176601936079	-0.184935774057	-0.4191593209	-0.239123252597
ABT-724	0.221504416799	-0.525557433648	-0.0734529838219	0.774230569866	-0.110991628889	0.112127780087	-0.0659219377321	0.132794117038	0.792563536215
SB-525334	-0.325064462619	-0.439794945763	-0.932476840934	-0.0929778055793	-1.18762188218	-0.815131015991	-0.71219635333	-0.405672951295	-0.292463487859
DIOSCIN	-0.436238322799	0.865190955857	0.324547659594	0.135487995614	0.0835166477784	-0.51953611206	0.199494654308	-0.526502978834	-0.0965158019011
TYLOSIN	0.26142258366	0.567367245784	-0.738384392085	0.720578346983	-0.262785749371	-0.0639112048436	0.28304818836	0.0640213992944	0.165284937227
PF-03758309	-2.61058088389	-2.75876472371	-1.15162518234	-0.145097234257	-3.26292306156	-1.2963857829	-3.93757036083	-1.56786530017	-2.50323265514
AFOBAZOLE	-0.0718896964854	0.423954815849	0.331136009244	-0.539308910048	0.08442700571	0.159099340359	-0.283382125094	-0.282296382508	-0.214922116071
ETOPOSIDE	-0.043714129086	-1.63500843307	-3.89806952419	-1.25381009392	-2.05320521634	-2.32205033821	-3.05595650319	-1.40838998018	-2.37761209997
ACEPROMAZINE	0.350673878947	0.562188254438	0.640240407742	1.10376789595	0.260167419177	0.249818747803	-0.149364559721	0.172635951908	-0.118167858017
3,3'-DIINDOLYLMETHANE	0.276307180026	-0.563673852696	-0.0964928213536	0.0289718097757	-0.00738392578071	-0.40880098177	0.017095885308	-0.0448844985994	0.113316817992
LY2183240	-2.35820418223	0.178241952552	-2.06570376639	1.17040601254	-2.82396106753	-1.90109655771	-3.13080226176	-0.89052093256	-1.25231440862
TIROFIBAN	0.520730632838	0.553190644739	0.573366544623	0.675612528806	0.285795129376	-0.335003321774	0.218605686957	0.0790430749031	0.30426352088
CAMPTOTHECIN	-2.42847899726	-2.46632781866	-4.40057085044	-1.7233235379	-5.46413684639	-3.76220788532	-2.89855245659	-5.28387767808	-3.37982719425
ETIDRONIC-ACID	-0.106521172298	0.271571669366	0.0134006852741	0.536080438953	0.326314122473	0.593462203394	0.422823170406		0.544699568287
L-732,138	-0.00346869348837	0.471567215576	0.407386721013		-0.276757327691	0.128546870825	0.360663961052	-0.0663970725841	-0.39161168387
PAROXETINE	-0.149784748637	0.432647612767	-0.0441690645984	-0.107252918624	0.0898126945047	0.108879357358	0.000860624803943	0.343224602166	-0.434732218236
CLOCORTOLONE-PIVALATE	0.518446514226	0.361177648527	0.374896882363	-0.0287342369073	-0.524123193733	-0.0536633925709	-0.0514870685479	-0.754788610107	0.156263854894
ETHAMIVAN	0.0763295538034	-0.165929788567	-0.257345714386	0.369612903495	0.0703677025821	0.311732947867	0.0374180734811	-0.337194510267	0.678255564682
GADODIAMIDE	-0.189844310679	-0.110283476491	0.244479483221	-0.141290242531	-0.0366133963176	0.463425284255	-0.207851528001	0.190888519676	0.183393741743
TRAXOPRODIL	0.126591093797	0.445042781686	-0.699053648639	-1.36980544917	-0.443285917938	-0.339425556984	-0.0296738352685	0.0674845191683	0.494201510132
CLONAZEPAM	0.340786337925	0.495211449251	-0.282744849751	1.3286530942	-0.142301139002	-0.0923518062484	0.258814182002	-0.296774972894	0.0891222374083
BUMETANIDE	-0.122412316997	0.47949629226	0.739015220702	0.938096630419	-0.167073100033	0.404897856382	0.368650035488	0.119014477572	-0.166754139222
NARLAPREVIR	-0.0230372906946	0.191390853367	1.18519090947	0.95450178759	-0.38896726997	-0.21091071769	-0.111316530323	-0.77696013967	0.25921041106
DOMPERIDONE	-0.470851989258	-0.116855825324	0.254157507948	1.05267037149	-0.0810418303639	-0.0674714341285	-0.0119442711097	-0.716531677896	-0.223760268568
PHENACETIN	-0.581119576533	-0.654763644407	-0.446544879769	0.00477445286414	-0.496815143914	-0.0548505376773	-0.518707093969	-0.721113995814	-0.742741882899
UPROSERTIB	-0.794819004587	-0.366291224791	-3.25925760732	-1.4816787999	-3.35655807876	-2.79863099785	-1.64172440537	-1.25203139373	-2.22342399464
FK-3311	-0.312622363512	-0.0585131189931	0.0562523894153	-0.337325327822	-0.149321831878	-0.158306686068	-0.473563041342	-0.82911130676	-0.290636349095
3-AQC	0.111646033219	0.249014470352	0.414702189929	0.118559293998	0.0981093537641	0.288295446485	0.196330826176	0.256403169635	0.579757060087
