	NCIH1793_LUNG	MDAMB468_BREAST	SNU601_STOMACH	FTC133_THYROID	SKMEL30_SKIN	SUIT2_PANCREAS	PANC1_PANCREAS	NCIH1975_LUNG	FTC238_THYROID	OC314_OVARY
ALDH3A2	264.52000000000004	39.68000000000001	185.61999999999995	22.179999999999993	17.66	236.4899999999998	26.92	29.42	14.760000000000003	91.87
TFRC	199.8799999999999	131.65999999999997	265.23000000000013	83.19999999999999	117.12999999999997	151.74999999999997	292.9700000000001	127.43000000000004	218.16999999999993	60.96999999999998
SREBF1	86.56000000000002	85.77000000000001	124.26	84.30000000000003	74.29999999999998	170.14	48.48	87.77999999999999	44.52	124.86000000000004
TRPC5	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01
AFF4	26.1	23.870000000000005	17.380000000000003	20.93	31.869999999999997	27.590000000000007	27.120000000000008	20.040000000000003	21.610000000000003	16.93
UBE2D1	20.109999999999996	13.21999999999999	8.900000000000006	9.800000000000002	8.460000000000003	13.66	13.34	18.070000000000004	10.64	11.02
MPP5	31.570000000000007	16.599999999999998	13.320000000000004	23.94	7.730000000000004	14.929999999999998	35.35000000000001	38.94000000000001	15.490000000000013	34.080000000000005
RHOBTB1	3.289999999999999	3.390000000000001	2.35	2.3	4.040000000000001	1.2400000000000002	0.26	4.09	1.73	4.49
SMC1A	56.489999999999995	76.17	62.82000000000001	69.22000000000001	69.29999999999998	83.27000000000001	94.6	81.17	138.78000000000003	55.719999999999985
HSD17B10	157.93999999999997	124.14000000000004	140.78	174.73	171.80999999999986	136.48000000000002	217.22999999999996	148.28999999999996	176.66999999999996	130.12
MARK2	12.090000000000002	34.11000000000001	34.959999999999994	13.099999999999998	19.07	16.82	22.86999999999999	17.2	14.370000000000006	14.699999999999992
HMMR	22.02	49.16	22.56999999999998	21.239999999999995	36.14000000000001	33.59000000000001	53.63999999999999	62.96999999999999	9.470000000000004	75.28000000000002
CHFR	25.19	23.119999999999997	0.1	12.18	23.129999999999995	15.890000000000004	37.52000000000002	14.830000000000004	22.679999999999996	8.419999999999998
TRHDE	0.0	0.1299999999999999	0.03	0.01	0.03	4.2200000000000015	0.6499999999999999	0.01	2.76	0.01
P4HA2	51.169999999999995	15.25	37.2	210.9399999999999	37.559999999999995	14.060000000000008	22.03	39.42999999999999	95.9	14.670000000000009
FCGR2B	0.02	0.04	0.0	0.09	0.4599999999999999	0.01	0.0	0.0	0.07	0.04
NFATC3	8.690000000000001	7.709999999999999	8.500000000000002	5.929999999999999	5.960000000000002	9.53	6.210000000000001	10.740000000000006	6.5200000000000005	6.42
TRNT1	22.530000000000005	12.04	14.140000000000002	14.29	16.71	7.800000000000001	16.629999999999995	22.409999999999997	14.490000000000002	24.579999999999995
ACADVL	265.88000000000005	198.25000000000003	561.3699999999995	323.45000000000005	124.68000000000004	234.83	230.0600000000001	312.93	307.83	198.92
STK10	9.57	20.710000000000008	9.62	11.62	62.6	10.23	21.579999999999995	14.620000000000006	9.25	9.84
FBXW11	31.42000000000001	40.38000000000001	18.76000000000001	21.329999999999995	43.52000000000001	26.58	81.41	22.77	13.030000000000014	23.59999999999999
ACAP1	7.289999999999999	0.3400000000000001	1.54	4.030000000000001	2.75	0.52	1.42	3.65	5.489999999999999	10.419999999999998
CRMP1	1.62	0.2099999999999999	0.05	8.959999999999997	2.729999999999999	0.1799999999999999	1.2599999999999998	2.4100000000000006	16.88	2.18
EVC	2.67	0.1699999999999999	0.07	9.590000000000002	5.849999999999999	0.24	3.7300000000000018	5.41	29.059999999999995	2.74
DERL2	34.74000000000001	46.63	66.78	41.32999999999999	55.250000000000014	50.639999999999986	48.06000000000002	60.12000000000001	49.55	32.82
SIDT1	0.8199999999999998	1.0099999999999998	0.31	0.02	0.08	0.04	0.02	0.1100000000000001	0.1100000000000001	0.05
NDE1	13.34	37.67999999999999	32.72999999999999	39.82999999999999	28.200000000000003	63.14999999999999	62.78000000000001	28.03000000000001	29.989999999999995	36.940000000000005
IRAG1	0.1799999999999999	0.3	0.01	0.04	0.01	0.02	0.07	0.1299999999999999	0.01	0.0
TMEM38A	6.63	35.1	17.609999999999996	5.470000000000001	1.6700000000000004	4.730000000000001	5.919999999999999	3.84	5.030000000000001	4.110000000000001
AP1M1	17.330000000000002	39.84000000000002	12.39	136.90999999999997	67.53	27.660000000000004	65.30999999999999	62.650000000000034	92.93	34.11000000000001
PVR	71.51000000000006	62.53	98.0	193.99999999999997	20.94	44.240000000000016	36.64999999999999	96.04000000000003	97.75000000000004	28.020000000000003
XRCC1	31.97000000000002	55.75	40.34999999999999	46.280000000000015	25.729999999999997	18.940000000000015	18.530000000000005	16.169999999999998	31.839999999999996	22.329999999999995
SCARB1	29.020000000000003	10.11	43.54	33.95	310.8899999999998	96.66	84.63999999999999	54.8	44.91	50.209999999999994
CYP2W1	0.3900000000000001	0.06	11.35	0.1699999999999999	0.04	0.0	0.1299999999999999	0.28	0.01	0.05
MCM2	51.07	40.56000000000001	89.65	50.83	35.89000000000001	88.87	102.46999999999996	81.54	98.51000000000002	61.52000000000002
MOV10L1	0.95	0.01	0.04	0.02	0.0	0.0	0.06	0.05	0.03	0.02
PANX2	12.48	1.04	0.01	0.9600000000000002	6.990000000000001	0.4099999999999999	0.8300000000000001	3.630000000000001	1.1799999999999995	0.8799999999999999
SELENOO	25.640000000000008	20.409999999999997	14.78	23.03	20.79	29.619999999999997	18.940000000000015	20.9	25.520000000000007	11.859999999999998
TP63	3.2399999999999993	0.6800000000000002	0.08	0.2099999999999999	0.05	0.1999999999999999	0.08	1.33	0.07	0.1200000000000001
ALPK1	9.199999999999998	4.62	3.0100000000000016	3.9700000000000006	1.13	4.09	0.3599999999999999	5.350000000000003	4.340000000000001	4.870000000000003
LLGL2	14.140000000000002	103.81999999999998	185.7199999999999	3.5700000000000003	3.13	17.420000000000005	49.440000000000005	15.11	0.9600000000000002	61.16000000000001
PDE8A	13.410000000000002	18.680000000000017	16.1	8.530000000000001	33.98	17.630000000000003	24.25	12.500000000000002	13.900000000000007	7.219999999999999
CLCN4	3.0	0.8500000000000001	6.439999999999998	3.5299999999999994	0.02	0.4499999999999999	0.78	3.859999999999999	6.290000000000001	3.1899999999999986
NLE1	8.93	12.14	41.19000000000001	24.54	19.749999999999996	32.059999999999995	39.93999999999996	20.32	29.589999999999996	19.01
SDHA	96.67	155.53000000000006	157.42000000000002	128.06999999999996	95.74	118.12	95.74	143.92	101.69	58.36999999999998
SMARCE1	65.46	84.13000000000008	86.6	64.53	100.1	124.61	144.21000000000004	73.27	149.34999999999997	98.99999999999996
FNDC8	0.0	0.06	0.0	0.0	0.09	0.0	0.05	0.0	0.3900000000000001	0.09
GSDMB	5.470000000000001	7.020000000000003	19.609999999999996	0.71	1.19	3.42	1.04	6.4	8.1	6.31
KDM5A	7.490000000000002	9.43	10.939999999999998	5.71	10.05	12.11	10.690000000000005	8.989999999999997	12.990000000000002	8.489999999999998
ADAM11	0.3999999999999999	0.1100000000000001	0.06	0.6800000000000002	2.52	0.1100000000000001	2.46	1.33	0.51	1.73
PPP2R3A	3.259999999999999	11.85	0.06	7.27	6.649999999999998	3.9399999999999986	3.410000000000001	8.84	9.76	3.859999999999999
FERMT2	45.33999999999999	31.989999999999995	0.1200000000000001	82.44999999999997	20.549999999999994	17.46	19.730000000000004	39.22999999999999	44.22999999999999	24.13
ABCB11	0.0	0.02	0.05	0.0	0.0	0.0	0.01	0.01	0.01	0.0
DHRS9	0.4099999999999999	0.1200000000000001	0.81	0.3700000000000001	0.07	1.02	0.3	1.9	4.370000000000001	0.1299999999999999
CD5L	0.0	0.0	0.0	0.0	0.02	0.0	0.0	0.01	0.0	0.0
PTGS2	2.18	0.07	0.1299999999999999	2.52	7.699999999999999	0.1400000000000001	0.05	0.4399999999999999	0.3999999999999999	0.6400000000000001
IGF2BP2	16.999999999999996	12.660000000000002	41.64	2.89	29.479999999999997	15.86	56.68000000000001	29.050000000000026	63.19000000000001	49.84999999999999
MAP3K13	24.989999999999995	14.490000000000002	31.06000000000001	17.07	20.64	17.209999999999994	16.57	24.620000000000005	41.11999999999998	17.01
ST6GAL1	31.879999999999995	17.089999999999996	7.85	5.700000000000001	18.87	1.1100000000000003	0.78	8.23	5.91	9.27
TBX21	0.01	0.01	0.03	0.2199999999999999	0.01	0.02	0.03	0.02	0.01	0.0
FRY	4.98	17.929999999999996	0.73	0.29	0.3400000000000001	5.0	0.02	0.1299999999999999	0.95	0.6800000000000002
PICALM	71.96	124.54000000000003	92.30999999999996	68.18999999999998	41.52	126.38999999999996	123.51999999999995	90.78000000000002	72.08000000000001	48.58000000000001
NSF	27.72000000000001	22.92	27.07999999999999	47.16	24.85	35.15	30.72000000000001	32.71	52.739999999999995	27.949999999999996
GLI2	3.2399999999999993	0.04	0.4299999999999999	0.01	0.52	3.0999999999999996	1.7000000000000006	1.69	1.27	0.49
CLASP1	23.210000000000004	14.989999999999998	10.88	8.78	18.76000000000001	16.41	16.59	13.25	16.299999999999997	14.349999999999998
MRPS34	60.86000000000001	130.57	110.09999999999998	91.82	146.05999999999997	110.71	170.56000000000003	132.42000000000002	78.48	104.18
NOTCH3	50.23	119.45	7.870000000000006	3.7	0.29	0.1899999999999999	0.3400000000000001	2.04	0.54	0.31
CLNS1A	93.66	121.17	141.90000000000012	60.850000000000016	62.77000000000002	202.97000000000008	136.52	142.63	158.97000000000006	151.54
PPP2R2C	27.949999999999996	2.06	0.02	0.4199999999999999	0.04	2.83	19.58	0.26	5.52	2.67
TEAD2	26.620000000000008	26.08	36.3	4.260000000000001	3.679999999999999	6.540000000000003	10.670000000000002	20.870000000000008	13.670000000000002	15.310000000000006
EED	28.070000000000007	43.35999999999999	34.0	15.219999999999995	15.529999999999998	53.08000000000001	42.0	26.129999999999992	30.229999999999997	23.17000000000001
CDHR2	0.3999999999999999	0.3999999999999999	3.6599999999999993	0.1400000000000001	0.28	0.3500000000000001	0.5800000000000001	0.6499999999999999	0.03	0.1499999999999999
SNCB	0.1699999999999999	0.1100000000000001	0.09	0.1799999999999999	1.94	0.1100000000000001	0.48	0.1200000000000001	0.0	0.6000000000000001
TSG101	31.239999999999995	45.97000000000001	57.49	39.93000000000001	57.540000000000006	50.81999999999999	78.71999999999998	45.80999999999999	53.179999999999986	34.31999999999999
NCBP3	17.950000000000006	16.02	43.709999999999994	15.34	18.87	18.99	16.960000000000008	25.31000000000001	38.53000000000001	25.35
ATP2A3	15.419999999999998	2.35	27.03	7.490000000000002	0.08	4.509999999999999	1.8200000000000005	4.169999999999999	0.1599999999999999	2.48
CA12	1.73	0.3	0.4599999999999999	110.37000000000002	0.09	31.330000000000005	0.3400000000000001	23.409999999999993	51.95	0.24
MGLL	82.22999999999999	25.74	14.770000000000003	68.46999999999998	10.59	55.039999999999985	2.530000000000001	32.56	30.449999999999996	1.04
NTN4	36.99999999999999	92.81999999999996	2.31	15.689999999999994	0.79	11.57	10.89000000000001	15.130000000000004	20.360000000000003	0.8700000000000001
BCS1L	38.00000000000001	44.109999999999985	46.290000000000006	34.14	57.02000000000002	42.52	42.64999999999999	44.56000000000002	44.85	30.949999999999992
NUAK1	2.99	4.2200000000000015	0.1200000000000001	3.0999999999999996	0.25	3.0999999999999996	30.590000000000007	2.22	5.830000000000001	3.670000000000001
DPP8	13.759999999999998	10.22	12.31	11.89	18.479999999999997	13.91	15.550000000000004	10.24	16.94	3.3499999999999996
SLC24A1	1.4299999999999995	2.37	3.6099999999999985	3.160000000000001	6.849999999999999	7.09	5.57	4.579999999999999	1.99	9.63
ZNF532	11.61	21.570000000000014	16.47	11.93	28.059999999999995	26.520000000000007	24.770000000000007	26.700000000000006	31.5	7.75
SCARF1	0.3599999999999999	0.2299999999999999	0.6299999999999999	0.8399999999999999	0.08	0.02	0.7	0.28	0.1	0.2199999999999999
LMAN1	32.85999999999999	24.549999999999994	27.800000000000008	115.70000000000005	42.02000000000001	45.2	52.27	52.81999999999999	128.56999999999996	71.59
HACD3	76.43999999999997	34.88	90.42	51.48000000000002	104.12000000000003	90.93999999999998	82.95999999999998	54.620000000000005	74.09000000000002	57.760000000000005
IPCEF1	0.08	0.09	0.01	0.1	0.08	0.01	0.04	0.03	0.02	0.31
ZZEF1	12.739999999999998	10.500000000000002	18.249999999999996	9.21	14.38	11.3	11.720000000000002	12.849999999999998	11.699999999999998	8.29
NOX3	0.0	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.0
ENO1	2053.900000000001	1234.9	1466.499999999999	4243.499999999998	3684.499999999999	1868.4000000000003	2884.6000000000013	2313.599999999999	4191.6	1843.6999999999975
SLC12A1	0.0	0.0	0.0	0.06	0.02	0.0	0.01	0.0	0.0	0.01
MYDGF	107.46	70.93000000000002	285.18000000000006	464.69000000000017	218.85000000000005	146.27	147.45999999999998	151.80999999999997	267.71	153.03000000000003
ANO8	7.93	15.840000000000003	3.6599999999999993	13.189999999999998	3.9399999999999986	1.7999999999999994	2.9299999999999997	5.090000000000002	9.220000000000002	4.59
TUBE1	12.849999999999998	39.27	9.869999999999996	8.759999999999996	6.450000000000001	19.249999999999993	15.079999999999998	8.7	20.749999999999993	31.75
ARHGEF10L	6.970000000000006	8.03	4.93	18.3	5.599999999999999	3.999999999999999	0.8199999999999998	5.919999999999999	6.219999999999999	3.91
TXK	1.87	0.25	0.3799999999999999	1.12	1.0700000000000005	1.6399999999999997	0.03	0.5699999999999998	0.2299999999999999	0.4199999999999999
WSCD2	0.0	0.0	0.6299999999999999	0.0	0.0	0.01	0.0	0.0	0.0	0.1799999999999999
KCNQ2	0.03	0.1899999999999999	0.54	0.2099999999999999	0.06	0.1599999999999999	8.419999999999998	4.650000000000001	0.0	0.2299999999999999
TACR2	0.9700000000000002	0.56	0.3599999999999999	0.51	1.04	0.1100000000000001	0.5	0.3799999999999999	0.6200000000000001	0.0
ACTR6	43.27000000000002	33.2	18.370000000000005	12.3	14.050000000000002	25.92	12.720000000000004	13.410000000000002	19.800000000000004	25.959999999999994
TIPIN	9.740000000000002	12.070000000000004	13.27	12.920000000000003	29.829999999999995	23.749999999999996	20.690000000000005	12.93	21.080000000000005	12.55
SRI	147.03000000000003	139.38999999999996	108.59000000000002	257.4400000000001	123.07000000000008	169.16000000000005	134.99	231.42	217.68000000000004	214.44000000000003
EIF4G3	22.000000000000004	0.3900000000000001	19.46	32.330000000000005	27.359999999999992	18.719999999999995	38.12	11.699999999999998	47.44	21.48
NUP37	38.72	35.03999999999999	53.19	45.680000000000035	40.32999999999999	78.18	65.11999999999999	45.74999999999999	56.44000000000001	68.69000000000001
SEMA3A	17.760000000000005	1.29	4.280000000000001	83.56000000000003	1.16	3.0200000000000005	11.9	21.299999999999997	17.290000000000003	0.01
GTSE1	27.77999999999999	41.66	38.82999999999999	38.45000000000001	57.98999999999999	59.06000000000002	35.929999999999986	42.91999999999999	58.94000000000001	22.169999999999995
SEMA3C	39.93999999999996	9.609999999999998	9.36	33.580000000000005	13.02	60.21000000000004	109.83999999999996	39.68000000000001	7.98	38.78999999999999
TTC38	14.29	21.770000000000007	27.450000000000006	13.699999999999998	22.28000000000002	71.88	10.130000000000004	24.040000000000003	20.020000000000007	16.029999999999998
ACAT1	116.47	64.45	89.02999999999997	84.34	52.78000000000001	194.02999999999992	121.92	113.69999999999996	107.63	113.54999999999995
GRAMD4	8.870000000000001	14.47	20.819999999999997	10.130000000000004	56.96999999999999	7.85	9.05	15.86	9.64	9.590000000000002
CELSR1	27.790000000000006	16.62	4.85	36.7	1.4699999999999998	20.64	18.899999999999995	15.490000000000013	22.75	9.23
WNT8B	0.0	0.02	0.04	0.01	0.02	0.1799999999999999	0.01	0.0	0.01	0.1299999999999999
ZNF638	83.73000000000002	79.97999999999999	28.60000000000002	25.869999999999997	41.77	55.12000000000003	52.10999999999999	58.06	40.88	76.79000000000002
SLC25A40	14.080000000000004	11.149999999999997	11.140000000000002	17.37	14.789999999999996	24.59999999999999	16.58	15.229999999999997	14.929999999999998	15.97
TIMM21	28.709999999999997	36.32	16.139999999999997	40.27	39.02	15.210000000000004	88.0	37.850000000000016	55.470000000000006	28.09999999999999
ADD2	23.479999999999997	0.1499999999999999	0.05	0.28	0.04	0.1899999999999999	0.1	0.09	0.91	8.84
FGF4	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RASAL2	17.66	14.749999999999991	4.470000000000001	12.24	8.93	42.26	20.26	22.98999999999999	12.649999999999997	6.069999999999999
VPS9D1	7.960000000000003	19.46999999999998	2.580000000000001	10.51	9.6	5.329999999999999	2.0800000000000005	4.400000000000001	6.940000000000001	2.4999999999999996
ZNF37A	8.690000000000001	4.05	2.8099999999999983	3.2200000000000006	3.390000000000001	8.35	1.98	8.08	11.9	6.28
MARK3	52.86999999999999	24.860000000000003	20.000000000000007	49.17	31.859999999999992	43.22	36.099999999999994	64.28	45.85000000000001	44.109999999999985
SLC25A3	454.14	478.0799999999997	993.2800000000012	214.26000000000005	964.0099999999996	752.4799999999992	641.5900000000001	491.18000000000006	596.8900000000001	885.1099999999996
FNDC3B	26.829999999999995	22.909999999999993	14.65	28.45	30.170000000000023	41.96999999999999	37.28	20.73	35.26	12.079999999999998
FOSL2	53.48000000000001	28.200000000000003	32.309999999999995	41.290000000000006	9.43	8.98	16.159999999999997	40.29	32.15999999999999	18.339999999999996
CACNG5	0.0	0.0	0.0	0.03	0.0	0.0	0.01	0.0	0.0	0.02
CACNG4	8.460000000000003	0.99	0.05	12.58	0.02	5.380000000000001	34.4	3.55	0.02	0.08
FRYL	18.090000000000003	16.130000000000003	14.130000000000004	10.71	9.51	24.19	16.370000000000005	17.119999999999997	19.480000000000004	11.810000000000002
TMEM131	21.019999999999996	13.68	12.800000000000002	8.439999999999998	19.72	22.429999999999993	21.719999999999995	14.88999999999999	14.47	10.939999999999998
FSCN1	4.98	7.219999999999999	1.25	163.65999999999997	2.1399999999999997	63.04999999999998	243.69999999999996	196.21000000000004	39.47999999999999	102.67000000000009
ACTB	2844.500000000001	4984.600000000001	3863.099999999998	7137.10000000001	1584.1000000000026	2339.999999999999	2712.300000000002	4363.700000000001	4915.0999999999985	2084.699999999996
MOCOS	5.360000000000001	8.33	7.059999999999999	2.83	15.289999999999996	4.460000000000001	0.8500000000000001	4.32	1.31	3.3200000000000003
PLD1	11.919999999999998	4.360000000000001	4.099999999999999	6.59	11.009999999999998	10.670000000000002	8.609999999999996	7.140000000000002	4.070000000000001	4.349999999999999
ATP12A	0.01	0.0	0.0	0.0	0.01	0.01	0.0	0.02	0.01	0.01
WDR62	26.829999999999995	42.33	42.25	62.97999999999998	18.78000000000001	22.139999999999997	64.23999999999998	13.74	45.7	15.459999999999996
DLG1	67.45999999999998	26.14	45.93000000000001	50.06999999999999	20.28000000000001	26.34999999999999	31.52000000000001	34.05	119.32999999999998	23.129999999999995
RAB7A	249.6	225.7	302.92	299.69999999999993	412.6500000000002	215.8799999999999	348.53000000000014	242.47999999999996	313.0599999999999	173.63000000000002
BCAP29	37.010000000000005	27.520000000000003	17.749999999999993	76.20999999999998	42.26	23.910000000000004	49.349999999999994	42.68000000000001	49.52000000000001	23.81
SEC31B	2.56	2.9699999999999993	2.1	0.8799999999999999	2.9699999999999993	3.289999999999999	4.650000000000001	2.23	2.9299999999999997	5.5
SART3	30.31	25.770000000000007	39.61	20.209999999999997	33.15	38.510000000000005	37.17	22.609999999999996	32.190000000000005	31.839999999999996
ARHGAP15	0.07	0.1699999999999999	0.05	0.1599999999999999	0.55	0.3799999999999999	0.1200000000000001	0.27	0.07	0.1100000000000001
TUBA3D	0.1200000000000001	0.3999999999999999	0.26	0.06	0.25	0.3599999999999999	0.25	0.1599999999999999	0.02	0.4499999999999999
PAX2	0.0	0.1499999999999999	0.04	0.0	0.09	0.4099999999999999	18.339999999999996	0.01	0.01	5.250000000000001
EXOSC7	77.15999999999998	56.959999999999994	65.09999999999998	78.67999999999999	62.680000000000014	53.16	69.93000000000002	64.54999999999998	68.60999999999999	99.77000000000002
KIFAP3	11.47	10.289999999999996	3.6599999999999993	12.399999999999991	19.139999999999993	12.58	8.870000000000001	11.85	9.579999999999998	12.199999999999983
MKRN2	20.159999999999997	20.18000000000001	24.389999999999993	20.32	23.11	12.93	18.26000000000001	20.63	17.989999999999995	16.41
MCM6	22.500000000000004	56.03000000000001	40.34999999999999	22.77	58.58	81.71	49.19999999999999	54.54999999999999	54.69	51.88000000000001
REXO2	95.27000000000002	145.71999999999997	74.02999999999999	93.23999999999998	61.11999999999999	147.37999999999997	154.16999999999996	124.14999999999998	121.18	81.68000000000002
RBM7	18.16000000000001	38.23	17.22	22.27	11.819999999999997	31.36	25.52999999999999	27.540000000000013	27.50999999999999	20.97
RBMS2	0.28	8.359999999999998	10.95	6.0200000000000005	5.860000000000002	19.730000000000004	5.690000000000001	13.629999999999992	6.450000000000001	19.19
BAZ2A	31.40000000000001	25.17	31.67	21.03	31.589999999999996	61.59	35.71999999999999	34.720000000000006	26.81	42.53999999999999
PTPN23	31.950000000000003	19.15	25.589999999999993	32.63999999999999	32.88	18.81	21.920000000000005	26.40000000000001	20.49	12.599999999999998
MLH1	49.92999999999999	23.53000000000001	33.98	42.58	43.580000000000005	36.779999999999994	35.57000000000002	52.13	31.960000000000008	41.87
UNG	27.120000000000008	47.45	66.11000000000001	34.97	46.55	91.15000000000003	76.32	41.35000000000001	59.84	41.2
FMO4	1.88	2.37	0.9799999999999998	1.0	1.73	1.59	0.1499999999999999	1.6	0.71	3.0100000000000016
KLHL20	10.939999999999998	12.490000000000002	6.849999999999999	10.660000000000004	14.29	9.55	8.340000000000002	9.650000000000002	9.21	7.620000000000001
RGS11	2.74	0.05	0.2199999999999999	1.8299999999999996	0.3799999999999999	0.81	1.62	1.3800000000000003	0.03	0.4099999999999999
SLC46A1	6.820000000000001	5.7700000000000005	0.1499999999999999	6.389999999999999	3.12	7.24	6.31	8.2	6.649999999999998	7.420000000000005
PLXNA2	4.269999999999999	12.399999999999991	11.670000000000002	5.779999999999999	3.9700000000000006	1.4500000000000002	0.2299999999999999	1.62	1.08	0.5
SPAG5	74.32	71.25000000000001	69.12999999999998	99.93999999999998	87.51000000000003	93.76	204.75000000000009	85.17000000000002	154.78999999999996	58.01000000000001
ANKRD13A	25.17	30.350000000000005	22.520000000000007	29.829999999999995	21.59	18.469999999999995	24.41	47.17000000000001	32.98	19.07999999999999
TPD52	88.19999999999999	70.73000000000002	54.529999999999994	12.849999999999998	67.56999999999998	137.90999999999997	79.26000000000003	42.23	39.42999999999999	41.96999999999999
ACACB	3.7200000000000006	3.3499999999999996	4.52	3.5200000000000005	3.5900000000000007	3.070000000000001	2.46	2.54	3.51	3.54
TRAF4	31.18	71.83999999999997	59.690000000000005	33.35999999999999	82.29	89.59	55.29999999999999	40.49999999999999	31.03	42.90999999999999
PAG1	3.54	1.5099999999999998	0.01	2.6900000000000017	21.27	0.8399999999999999	1.13	3.82	2.95	0.1999999999999999
GPATCH1	10.71	12.270000000000003	12.15	9.199999999999998	4.030000000000001	3.7300000000000018	17.630000000000003	6.64	10.11	4.249999999999998
ICAM3	4.33	33.78000000000002	5.0	19.780000000000005	16.210000000000004	9.329999999999997	9.23	16.39000000000001	10.0	4.98
NT5C2	73.18	64.66000000000001	43.46000000000001	22.56999999999998	23.61999999999999	47.17999999999999	80.64	67.85	28.58999999999999	23.840000000000003
MCAM	4.160000000000001	5.030000000000001	5.949999999999999	80.37999999999998	132.81999999999996	0.8	19.83	47.29000000000001	79.64000000000003	1.44
GPC4	1.29	6.2	4.67	81.91	0.04	0.81	0.3799999999999999	5.89	1.04	7.65
MBNL3	0.05	7.720000000000001	7.140000000000002	3.0999999999999996	2.28	2.42	0.04	0.6699999999999999	0.06	3.7699999999999982
CAMSAP3	3.499999999999999	14.28	15.4	0.7	0.01	8.900000000000006	0.1	4.360000000000001	0.06	3.84
RAP1GAP	8.870000000000001	3.2	12.649999999999997	1.4299999999999995	3.5800000000000027	0.3999999999999999	2.2699999999999996	5.700000000000001	0.3500000000000001	10.619999999999996
XAB2	24.889999999999997	24.070000000000004	21.34	52.070000000000014	23.229999999999993	16.269999999999996	23.309999999999995	28.79	44.86999999999999	20.26
ARHGEF1	67.63999999999999	39.88000000000001	45.080000000000005	73.6	47.07000000000001	22.540000000000013	33.62	18.539999999999996	74.24	41.92000000000001
STXBP2	73.11999999999998	72.16000000000001	79.55000000000003	58.61999999999998	1.3399999999999994	29.059999999999995	42.760000000000005	110.09000000000002	33.17000000000001	36.970000000000006
MAP2K7	15.130000000000004	16.49	19.35	19.55	19.6	13.370000000000005	17.149999999999995	22.22	27.019999999999992	14.010000000000002
NMRK2	0.0	0.0	0.02	0.0	0.3599999999999999	0.0	0.02	0.02	0.08	0.04
DGKD	76.71999999999998	12.67	17.039999999999996	17.62	10.660000000000004	21.579999999999995	54.1	37.48	26.930000000000003	12.570000000000004
CTTNBP2	1.02	0.01	0.02	4.969999999999999	0.51	26.610000000000007	0.01	0.01	2.72	5.13
ACTL6B	0.02	0.0	0.01	0.1599999999999999	0.03	0.0	0.03	0.07	0.1699999999999999	0.1100000000000001
RARB	14.310000000000008	0.5899999999999999	0.07	5.199999999999999	0.03	2.770000000000001	0.03	0.04	0.08	0.2299999999999999
TOP2B	92.49	44.47000000000001	50.67000000000001	48.14999999999999	49.249999999999986	85.90999999999997	33.95	78.81000000000002	64.58000000000001	69.69000000000001
TM9SF3	35.96	35.21	83.23000000000002	33.27	55.91	80.44999999999999	100.37000000000003	50.28	46.379999999999995	43.83000000000001
NFKB2	15.550000000000004	25.999999999999993	16.93	19.05	22.42	9.119999999999996	57.350000000000016	13.640000000000002	19.01	24.440000000000012
UBE2T	81.63000000000001	94.21999999999996	61.470000000000006	87.06999999999998	129.99	102.86	122.1	65.80000000000001	100.79000000000002	97.2
PPP1R12B	5.56	4.4799999999999995	3.049999999999999	1.42	2.63	3.5900000000000007	1.7499999999999996	2.19	2.23	1.7599999999999998
DNAJC10	31.930000000000017	21.699999999999996	16.25	26.99	21.0	26.40000000000001	41.06000000000002	22.78	28.460000000000008	28.859999999999992
GTF3C1	33.69	29.300000000000008	36.35999999999999	62.05000000000001	39.7	30.87	57.370000000000005	46.21999999999999	67.7	45.24999999999999
IL4R	4.119999999999999	16.919999999999998	17.430000000000003	15.200000000000005	2.89	25.48	21.549999999999997	32.07	14.82	7.519999999999998
USP33	26.03000000000001	51.419999999999995	25.92	20.579999999999995	36.27	37.77999999999999	26.890000000000004	21.620000000000008	28.949999999999996	23.749999999999996
PAK3	0.0	0.03	0.0	0.02	0.02	0.1899999999999999	0.01	0.08	2.4900000000000015	2.13
CAPN6	0.0	0.0	0.1100000000000001	0.02	0.0	0.0	0.0	0.0	0.01	0.07
DCX	0.01	0.01	0.01	0.07	0.0	0.01	0.0	0.0	0.0	0.0
SNRPA	105.32999999999998	130.12	121.73	140.32000000000002	95.27000000000002	74.11	102.16	82.99	135.37000000000003	99.62999999999998
SPAG6	1.27	0.01	0.01	0.0	0.03	0.0	0.0	0.01	0.03	0.02
EXOSC5	24.270000000000007	62.3	73.73	49.38	34.449999999999996	20.600000000000005	31.17	45.320000000000014	80.90000000000003	40.37
DYNC1I2	103.88999999999996	70.79	49.52999999999999	56.47000000000001	73.35000000000001	69.11	77.33999999999999	76.63999999999997	72.82000000000001	32.77000000000001
APBB1IP	0.09	0.1299999999999999	0.01	21.890000000000008	0.04	0.1699999999999999	0.07	0.02	5.459999999999999	0.01
LRCH4	17.48	27.75999999999999	29.390000000000004	28.949999999999996	28.109999999999992	13.030000000000014	24.31	16.849999999999998	18.6	9.68
FAM76B	11.009999999999998	14.16	17.32	2.99	8.31	20.25	24.41	14.96	9.789999999999996	12.739999999999998
