	HCC1395_BREAST	TOV112D_OVARY	HUCCT1_BILIARY_TRACT	RKN_SOFT_TISSUE	LMSU_STOMACH	SNU245_BILIARY_TRACT	TYKNU_OVARY
PIKETOPROFEN	-0.0790073678967	-1.01483733305	0.0159923699737	-0.288824075302		0.711097789129	0.212907048481
BEMESETRON	-1.12065411316	0.15752113696	-0.661658820652	-0.727159101168	-0.189801300279	-0.747508367398	0.0337732099956
CLOPAMIDE	1.33312992913	-0.310801992142		0.277994371915	0.437323845129	0.286388993451	0.00726659079187
FULVESTRANT	-1.08514156755	-0.78236778782	-0.616218671763	-0.0578478289392	-0.613926949316	-1.12178409288	0.391608445789
NIBENTAN	0.67512313239	-0.0709400143247	0.037091500346	0.300276568257	-0.0137991028765	0.686433007983	0.209095014801
FLURBIPROFEN-(+/-)	-0.155496034647	0.455621560308	0.00269223087508	0.618178491804	0.237717428314	0.0794672582096	0.949420729493
VARENICLINE	0.0765595185676	0.286700384338	0.184721786579	0.0747972490091	-0.0656405380444	-0.516772206221	-0.193150764748
TETRAHYDROURIDINE	-0.917028374842	0.144722425609	-0.233701400519	0.104858573097		-0.263750002468	-0.144640614045
L-(+)-RHAMNOSE-MONOHYDRATE	0.304302612304	0.109751086054	-0.535939842488	0.219032307249	0.218181228055	0.442425899305	-0.333482015328
RACTOPAMINE	0.230962323611	-0.129273633584	-0.344664394199	-1.00145620978	0.039879903851	0.247294702089	-0.122549771842
1-(1,2-DIPHENYLETHYL)PIPERIDINE-(+/-)	-0.530347711581	-0.985909908753	-0.237917344043	-0.610762204403	-0.321867749989	-0.219531700544	-0.667237382813
ANDROGRAPHOLIDE	0.350691085804	0.0888935903663	0.52317074136	0.66024044835	0.0725304483829	0.96255944991	-0.308585721979
NICARAVEN	-0.404820413865	-0.187166521643	-0.463428368312	0.000388091813691		0.184645932644	0.173259830472
MASOPROCOL	-0.591821529677	-0.419943374628	-0.0807277422976	0.548884330936		-0.152330060516	0.0514135909936
AZD7545	-0.121160739941	-0.274759479965	-0.10273967814	-0.302735644516	-0.262094893571	-0.249171581804	-0.0804776396353
TENIDAP	0.482287054148	-0.898611797724	-0.334083553894	-0.0318295168813	-0.102674174781	0.654738396335	-0.866462801056
MOGUISTEINE	-1.07334712399	-0.0868318109019	-0.210696106666	0.0517189296514	-0.16028286221	-0.705508636743	0.394359841719
PRONETHALOL	0.155523055582	-0.409204520321	0.166689660386	-0.612409408959	-0.162165367306	1.00450992637	0.853770715299
BENZOTRIPT	0.0825970459935	0.159179657418	0.428459073929	0.183701703525	0.500702654211	1.10857255029	-0.0105118398544
EQUILIN	0.616169764633	-0.239129090327	-0.0421790315243	0.429495881463	-0.0889864283373	0.534219524595	-0.466556107496
HALCINONIDE	0.691346465095	-0.163489389231	-0.154124095962	0.302957955872	0.382131548523	-0.437788235273	0.17206497353
TRELAGLIPTIN	0.0156090630598	0.216683530366	-0.347468863278	0.275764268069	0.339149487415	0.672268144147	0.716895067272
SKF-38393	0.476960087463	-1.04996632267	-0.221817267254	0.634236038948	0.0712982370029	-0.805273639894	-0.0135018622702
BUCETIN	-0.391507873881	0.251226327736	-0.00204399621453	0.412798146543	0.000384645645343	0.547231693648	0.852189027683
SORBINIL	-0.180863306499	0.220542813086	-0.0589264021194	0.40629635335	0.344443232857	0.678467854505	-0.429658137742
BISOPROLOL	0.72554006673	0.163271539584	0.313157227276	0.365360893592	0.0805735941876	-0.0401632037158	1.6115767088
DALARGIN	-0.335441435846	-0.430831459328	-0.715879105596	-0.516441446934	-0.616678453982	-1.14226560685	-0.320489518632
PD-102807	0.03217829948	0.0510626077384	-0.0932935244522	0.223870183786	-0.382790536855	0.0478209469597	-0.695422604911
MEFLOQUINE	-0.211944682487	-0.574636829593	-0.0258247133097	-1.42150511426	-0.744468827871	-0.392545445349	-0.290585382405
CARNITINE-(D/L)	-0.243295834362	0.457409018417	-0.0729519554335	-0.578265709314	0.236352572124	0.394466014817	-0.615460956032
CGP-55845	0.404012079792	0.269880202043	0.381213573069	0.54556615461	0.0633955597125	0.75739062752	-0.279427061076
CGP-37849	-0.510349755104	-0.25198991021	-0.319231390219	-0.0973335034334	-0.683639850391	-0.088006924129	0.0856228788358
GUAIFENESIN	0.478383038297	0.32522691821	0.0442827315197	0.507527644364	0.202157379409	-0.453137711393	-0.281721862482
EPTIFIBATIDE	-0.378740345427	0.207359805616	0.103318355253	0.111159339431	-0.216037466762	0.58410975717	-0.472907701762
LORNOXICAM	-0.17846039465	0.21227518523	-0.647463741775	-0.41623961351	-0.318829452479	-1.08028478353	-0.0150750362366
CLINOFIBRATE	-0.603445453352	0.520987584628	-0.242682542581	-0.54119596261	0.119808890044	0.997334447602	-0.172588127918
MANIDIPINE	0.29869227722	-0.689200985096	0.185586777684	-0.211373925041	-0.207237044466	0.455247471312	0.62764528605
ISRADIPINE	0.447930024834	0.469274441914	-0.120125541432	0.394178294994	0.853630292358	1.01238509792	-0.778767528184
ADRAFINIL	-0.285210944511	-0.306287385486	-0.127069332316	0.433847649616	-0.295244053224	0.787817673983	-0.490619210753
BEPRIDIL	0.650904731927	0.636580891438	-0.0395897374094	0.798021709592	0.538463353747	0.739676126859	-0.601851516008
EPRINOMECTIN	0.647017413932	0.0788091746774	0.0588910360074	0.469057778093	0.0422742489122	0.400727691757	-1.51862782193
ESTRADIOL-CYPIONATE	-0.16133743657	-0.872558714902	-0.201086922536	-0.472475042736	-0.392350808553	0.657664420502	-0.57486312968
CHLOROQUINE	-0.318972195313	0.495471961814	-0.220826718921	0.200132029763	-0.218290757315	-0.112435695964	0.443034551638
CAMYLOFINE-CHLORHYDRATE	-0.474562631814	0.218405853482	-0.450124079885	-0.365471838904	-0.0782962058305	-0.535323729892	-0.0127465340889
PICROTIN	0.747093123224	0.292162908702	-0.40745688147	-0.240383491853	0.334036735765	-0.444404234614	0.0312278875237
TETRAHYDROPAPAVERINE	0.298790655419	-0.564886330091	-0.270412289689	-0.132676536284	-0.0773194882979	0.401212299696	-0.836716280823
SHIKIMIC-ACID	-0.099482409127	0.594182861208	-0.0418870655356	-0.263432454888	-0.173703252883	-0.0634589124495	0.945057706195
TRIAMCINOLONE-ACETONIDE	0.831383074873	0.243120755485	-0.20965882345	0.640322251518	-0.0291172241601	0.209941563244	1.05452931398
DANAZOL	0.527604045311	0.418105422201	-0.0519730058904	-0.53060314827	-0.136346322711	0.198441703542	0.371262103111
TRIMEBUTINE	-0.164006008226	-1.16040027094	0.0384293729307	-0.684296645939	-0.834083543419	-0.247249092165	-0.710670170332
TOCAINIDE	-0.0903482687987	-0.0420035634179	-0.219206936671	0.250151260192	-0.392318030081	0.0912569874008	0.628767858789
TIE2-KINASE-INHIBITOR	-0.335226263341	0.177914313463	0.0124487083802	0.250518023579	-0.0250629640076	-0.32872680924	-0.956826975605
LUPANINE	0.305735322858	0.131846724282	-0.0953803554356	-0.260558384579	-0.614646243963	-0.462361746189	-0.461226996243
N-ACETYLMANNOSAMINE	0.84564354826	0.122881541268	-0.537897725292	-0.634818039555	-0.483919552116	0.442319971704	-0.126112008107
SM-21	-1.0171432244	0.0752468343889	-0.0493676604102	0.814264393889	0.136539195858	0.119311649234	-1.19970377601
CIGLITAZONE	0.334435294446	0.172324516186	-0.164287542119	-0.214748149884	-0.0627433340999	-1.22946292671	0.00932323737559
TEMAZEPAM	-1.23544684705	-0.321597984089	-0.77482034034	-1.20284972017	-1.21671048634	0.331789641085	-1.6637744361
DIGITOXIN	-2.22120814357	-3.3904867128	-5.21908894366	-3.15655249262	-4.138081912	-2.37253351807	-3.08672723923
THALIDOMIDE	0.328462824131	0.347282438981	0.0286074075528	-0.104030746052	-0.322204729992	0.904734792878	0.263668419151
ISOCONAZOLE	-0.585979040248	0.103979617476	-0.0693982422506	0.058973071639	0.337636594983	-0.552015019141	-0.54161478696
ALLOPURINOL-RIBOSIDE	-0.0148629539336	0.108061416276	0.259158690552	-0.241638323437	-0.43302236232	0.711195586919	-0.0369819804311
PETCM	0.0111361164186	-1.21568802584	-0.206043212651	0.441714361397	-1.54059390704	0.224708624234	-0.78986355535
NICOTINE	0.619918332163	0.0337591963851	-0.470771023652	-0.22524150466	0.258437754879	0.372234700636	-0.713891377261
SODIUM-DANSHENSU	0.0588153151778	0.547585851258	0.151372391265	0.166609435146	-0.356241371043	1.2803245049	0.477155778983
CLINAFLOXACIN	-0.575723475733	0.28966030515	-0.117862057023	0.0400881108309	-0.521646191047	0.173683576228	0.606551158486
TELITHROMYCIN	-0.278913762617	-0.501304300347	-0.225119206481	0.546204250024	-0.0551751900297	0.0440541068387	-0.722327860042
AZD6765	0.272282597829	0.344121480127	-0.0424927033574	-0.269990312698	0.0584485561606	0.121195468357	-0.0118873553978
TALINOLOL	-0.534732973474	0.051816588315	0.299353127614	0.341030224158	0.584003655589	0.411727295685	0.604903230706
KI16198	0.337143051139	0.169125917055	-0.999067021347	-1.30843515511	0.0224334316533	-0.45522618085	-1.33400790563
PREDNISOLONE-SODIUM-PHOSPHATE	0.710042291442	0.173725281678	-0.235676580553	1.06552443454	0.592071115577	-0.23210862332	0.414073980655
BIFONAZOLE	0.794829375913	0.183009810448	0.18356111181	0.122381321994	-0.728987563663	-0.752742144197	-0.481123186952
BUCLADESINE	-0.166498932519		-0.573398565327	0.180760145066	0.146307504283	0.00845343715826	0.895837941488
METAXALONE	-0.610473704818	-1.01775529768	-0.38094089919	-0.134402443942	-0.0973497475471	0.0802084238229	-0.525153155164
DIGOXIN	-3.16699373864	-3.60456008624	-3.50972632274	-3.25256353815	-5.91808785927	-2.69098306443	-2.17466641216
VILDAGLIPTIN	-0.430091269882	-1.26714336491	-0.177909154331	0.623439249096	-0.110090581468	0.884303247004	0.0517527205375
VILDAGLIPTIN	-0.0642517030155	0.165910651859	-0.311199402998	0.293207550894		-0.843456681542	-0.624194014084
GINKGOLIDE-A	-0.267190707989	0.0269560702766	-0.569578003311	-0.457561760503	0.167145518389	0.468335606295	0.480085837442
METHYCLOTHIAZIDE	0.250232767781	0.150296500727	-0.296813707253	0.443254708689	-0.283271128297	0.652198197708	0.465265923303
CELIPROLOL	-0.652591330507	-0.369318410554	0.234649307056	-0.58884987411	-0.0769621054926	-0.0927031587942	0.663717444431
NISOXETINE	-0.807470334322	-0.807124486701	-0.063727235442	0.151110923782	-0.508088789775	0.3025428399	-0.230818073461
TALAROZOLE	-1.04115453511	-0.254591164273	-0.0548919537728	-0.422610802147	-0.092487049474	-0.60868186879	-0.132649742141
INDAPAMIDE	0.305050223185	0.139579147996	-0.49999300585	-0.0949844470247	-0.11085122696	-0.504358401999	0.0815829539279
COLFOSCERIL-PALMITATE	0.271735678659	-0.144998350249	-0.0550960387192	-0.148043570276		0.243768048643	-0.217490044731
SERTACONAZOLE	0.496656191551	0.616990370341	-0.297211556366	-0.968035353951	0.300325166951	-0.576803257353	0.0502119032341
EFLORNITHINE	1.00815764721	0.124654999096	-0.388767923893	-0.361295976043	-0.155878501593	-1.05783359885	-0.765402302385
ALLANTOIN	0.144299753976	0.0287465012726	-0.0957033257746	0.288714290381	0.000561827797456	-0.441152976874	0.0491241368262
FPL-55712	0.377516218921	0.10559985404	-0.808009683943	-0.161379103805	-0.740685217851	-1.01447016625	-1.40034455061
EBPC	0.0724461450266	0.427161870148	0.10898452806	-0.94593542332	0.311533542073	0.337326589582	0.0378654223998
ISOSTEVIOL	0.207548334345	0.133114568735	-0.12306596238	0.0870833545246	0.602627645809	-0.565016275623	-0.480957752397
M-14157	-0.495449009197	-0.649337875432	-0.0482779347969	-0.516016447034	-0.832462780313	-0.347266814905	-0.127760843355
FENOTEROL	0.221409903171	-0.128499188255	-0.0995403107934	0.18968878339	-0.271428608122	-0.643629177791	-1.28681089229
ROSIGLITAZONE	-0.0706810662392	-1.01210124596	-0.340671037439	-0.718761900127	0.032446991056	-0.53948855221	-1.69987920035
PIPERIDOLATE	0.339124317171	0.0270065886867	-0.119884162374	-0.0763479459102	-0.337141325099	-0.334732493233	0.323383528197
RANOLAZINE	-0.942906928728	0.934040532161	0.0983015830004	-0.945720770358	-0.572227785005	0.426399349911	-0.531944024552
PINDOLOL	0.816545579474	0.0144069267052	0.402766667527	-0.0579757354523	0.038664090535	-0.0875320473463	0.308238056942
HEXYLCAINE	-0.908383370704	0.361610587934	-0.121941858143	-0.376700713965	0.421869390031	-0.139270581833	-0.096004541035
KETOPROFEN	0.738047140364	-0.0478220568368	0.207614566639	0.132054385485	0.131250183682	0.927682002566	-0.354437294093
CHLORALOSE	0.26969111639	0.613364323575	0.156945989846	0.580449532539	-0.00997164989388	-0.281638030673	0.239034699021
HYDROXYTACRINE-MALEATE-(R,S)	-0.294093237237	0.0347901556212	0.246456264253	-0.316907690012	-0.494439703114	-1.04491546763	-0.514658656816
TALNIFLUMATE	-0.626711630628	-1.07156314597	-0.351409286966	-0.681457187593	-0.755126062465	-0.701943361245	-1.11921867157
DESVENLAFAXINE	0.245133445835	0.282381985649	0.150823277188	0.00991490541466	0.0777346228607	-0.036632684944	-0.246909953171
EPINASTINE	-0.25921527335	0.46638774865	-0.1341022639	0.157332559787	-0.23159633592	0.608458428988	0.60082985183
HYDROXYCHLOROQUINE	-0.23079778372	-0.213188037212	0.0767633915693	-0.164578279261	-0.290442224445	-1.02866121762	-1.77223674604
METIPRANOLOL	0.346891357138	-0.485608813825	-0.0580168222725	0.463224261933	0.506643557311	0.125299944885	-0.324136460635
ETHOSUXIMIDE	-0.17332992054	-0.00853936119685	0.0714126895806	0.0875967094975	-0.501057218847	-1.0090140743	0.200175574696
BETHANECHOL	-0.801332414296	0.67901228992	-0.0179237976865	-0.494586002611	0.53239631209	0.117505785918	-0.0936303019247
PALIPERIDONE	0.054880771357	0.114589328639	-0.0304306975372	-0.106694187272			-1.35697772701
PALIPERIDONE	-0.648337806644	-1.02079254737	-0.250543659733	-0.0599386483243	0.0878049247342	-1.41942827744	-0.369958677443
CARISOPRODOL	-0.208447944165	0.528082177528	0.194194295565	-0.0979585955354	0.205166298644	0.612575311169	-0.0729093847207
ESTRAMUSTINE-PHOSPHATE	0.357096999281	-0.120433608812	0.0105322046397	0.188832393248	-0.189449960976	0.695921298744	0.357446718928
RWJ-21757	0.650403547945	-0.300046781805	0.0546336031245	-0.786316364444	0.208396228869	-0.370849255779	-0.556430321425
ADAROTENE	-3.0863448105	-4.13898026719	-6.131662592	-3.44833582879	-6.20868680546	-3.61840176882	-3.44808635314
COLCHICINE	-0.9435557806	-3.4358580398	-0.577941867408	-3.05214790441	-5.27721697782	0.112103724425	-2.45470208165
PPT	0.431598807265	-0.0728243806385	0.463417751505	0.652247040719	0.772641033097	0.587157716293	-0.6808503543
RITA	1.90553151961	-2.07435050699	-2.56054729062	-0.378952985127	-4.63496194893	-1.50832874587	-3.29322634927
NU-7441	0.293506109091	-0.397467323988	0.0126112282544	-0.157416821415	0.0576231425732	0.841187432153	-0.165011286887
PHLOROGLUCIN	-0.217798697837	0.257530003917	-0.182550112616	-0.465729224612	-0.11356864524	-1.18356305588	0.130955432277
RO-08-2750	0.13769630041	0.34404553456	0.147671681119	0.20723961438	0.183709689692	-0.105527863939	0.437378711225
TROVAFLOXACIN	-0.707444591001	-1.26784738386	-0.163944151715	-0.18500521112		-0.678787427793	0.406387044865
PERAMIVIR	-0.597317483628	-0.163934155637	-0.20742992706	0.0330666991378	-0.678692962872	-0.030942132073	0.0816762097521
ATN-161	-0.112681064568	0.419029113552	-0.0279909731828	-0.0461475139788	-1.12197374024	0.0922218552862	-0.303944351887
9-AMINOACRIDINE	0.282699855407	-0.497268744377	-0.929652760292	-0.413055466257		0.729711646231	-0.343495357976
9-AMINOACRIDINE	-0.261027588529	-2.22565513192	-0.0797662221799	-1.73947887898	-3.23354937149	-1.19750409458	-1.42801744591
DELAPRIL	0.798319051077	-0.269830128102	-0.114511219631	-0.607165797217	-0.0419391541819	0.0597602897117	-0.47049944749
TICLOPIDINE	0.321271286865	-0.266629823245	0.764973782318	0.0507624225205	0.460453112214	0.446150748981	0.871399469471
ALTANSERIN	-0.447322705046	-0.392094266473	-0.13448762493	-0.36423824539	-0.0933113478965	-0.955452569297	-0.384518601555
AG-14361	-0.694138441442	0.189235750058	-0.654411949878	0.21168680526		0.141681907635	0.664033304609
TUBASTATIN-A	-0.0498792106736	0.156397451906	-0.0289296087586	-0.294144571415	-0.377343035666	-0.435322346538	-0.0692870310218
CL-218872	-0.293024275058	0.252915038659	-0.67516748026	-0.25184880482	-0.370166199073	-1.09636798922	-0.498327761069
FAMOTIDINE	-0.441203648513	0.625139271139	0.107447346199	0.0732654494502	-0.0546126254178	0.318188219248	-0.246780179837
ORTERONEL	0.245834499714	-0.319468888369	-0.296302183156	0.382575383472		-0.0812663898513	-0.362711058085
BREXPIPRAZOLE	0.691334863641	0.221185682605	0.0499615501784	0.0437435929818	0.278854885759	1.03432721079	0.556800629679
D-PHENYLALANINE	-0.375774880287	0.561096346489	-0.0671959992684	0.898931054811	0.223284792698	0.114161770231	-0.0635458235734
IMREG-1	-0.277515583168	0.175354062028	0.248112883286	-0.123527808248	0.388856553913	0.206959147846	-0.158165669704
SULFAMETHOXYPYRIDAZINE	0.796940965102	-0.433623162019	-0.15474408441	0.0793345219394	-0.0488300490048	-0.180633790478	-0.154018343134
CHROMIUM-PICOLINATE	0.191655499298	-1.08434362056	-1.1191894506	-0.343385207642	-1.59737076017	0.398937763042	-0.276018708379
	0.191655499298	-1.08434362056	-1.1191894506	-0.343385207642	-1.59737076017	0.398937763042	-0.276018708379
SOFALCONE	0.143051960983	-0.0834495204047	-0.117812887083	0.474026944514	0.494461646233	0.509419216026	0.512329980317
FINASTERIDE	-0.109430745887	-0.235009005727	-0.0463327389546	0.174696099472	0.548701666339	-0.21287529473	0.0751424762172
NITISINONE	-0.338273624396	-0.771305275278	-0.0396715533764	0.32058660469	-0.174330458563	0.832966825481	-0.175923590616
ANAMORELIN	-0.150533072607	0.470911858447	-0.215507257481	0.785207926704	-0.0706309307949	0.188788221247	-1.14239199892
CLOXACILLIN	0.265002516071	-0.0186894485302	0.0532992081984	0.847121645861	0.193279731197	-0.0787929499524	1.21634539387
PIMOZIDE	0.271568575507	-0.058645099963	-0.148852782734	-0.185227513257	0.144698659666	1.26643600842	0.386753123763
SUCROSE-OCTAACETATE	0.649812216011	0.141025297384	0.00274967627923	0.500953200795	-0.49310789224	-0.0344947913771	-0.274502865565
URIC-ACID	-0.716187355093	0.345584867077	-0.187897711695	-0.495305490048	-0.240001861288	0.0189669969921	0.457297415904
CZC24832	0.447554009146	0.439064557851	-0.0439551147799	0.0672703658924	0.0716678997726	0.311048532988	0.543096675242
APIGENIN	-0.750295481367	0.110702993313	0.108124206584	-0.0215550011236	0.204613366835	0.122126144691	-0.0749395496069
RIFAMPIN	0.376506381177	-0.175067390379	0.201656745568	0.0547880493211	-0.0854822596678	0.4613081877	-0.219275681691
PYRAZOLANTHRONE	0.0866018285225	0.0633403082444	-0.16893759647	0.101406468991	0.0592261372304	-0.0470599305737	0.6062281504
ADENOSINE	0.405829942394	-0.423715879956	0.18778644302	0.456947803618		-0.231149185597	-0.347451810102
DIHYDROMYRICETIN	-0.409441660079	0.486073265527	-0.2318187232	0.111190398931	0.358485650281	0.200282187781	-0.041359698953
MALTOBIONIC-ACID	0.155489242402	0.925199191486	-0.273460739525	0.161511690367	0.139530455213	0.642901850808	-0.653704066174
INDATRALINE	0.366899771155	0.51231311408	0.225640649146	0.565096632752	-0.283957408593	0.202232724882	0.0358828700175
CHLORINDANOL	-0.0911514334003	-0.25006431911	-0.0976175414977	-0.713873660888		-0.438672881197	0.562705745282
DIPHENIDOL	-0.14639939386	-0.0949483289258	-0.346541895755	-0.130003569144	0.201372460199	0.502940330652	-0.50845093194
TRIAPINE	0.561479125687	-3.85270087949	-3.89304373973	0.17222905326	-3.4274567319	0.50002536803	-2.68276111399
HISTAMINE	0.599765009259	0.518073146112	0.0277026810849	0.700838177588	0.47083175968	0.174456658641	1.05506710907
TAK-901	-1.83939964009	-3.90187300872	-2.711178012	-0.366194813321	-5.70744695281	-0.447080223414	-3.12594729164
CIPROXIFAN	-0.114699126182	-0.692661237629	-0.144320154749	-0.518569938244	0.128286409101	-0.534342307909	-0.0623967513764
UNC2250	0.8564443153	-0.466646725342	0.361735725277	0.224328827593		0.440542172719	-0.583621969976
INDOLE-3-CARBINOL	0.211373472304	-0.376917358473	-0.148115193663	-0.0299552740546	-0.29449023795	1.249666328	0.75543829575
DPCPX	0.61058821377	0.0113940096698	-0.14808706615	0.579203283574		-0.980192722049	-0.181433961836
RS-23597-190	-0.284013074845	-0.00259098788901	0.00476557031005	-0.0168677963103	-0.174410068547	0.0735012697774	0.510937145035
PIRINIXIC-ACID	1.17949312498	0.372763459138	0.406615325101	0.592189640384	-0.621042586953	-0.481207625495	-0.00314950567679
OXOTREMORINE-M	0.613408124552	0.491304550958	0.000633507975856	0.251042209122	-0.0128717851308	1.09159252513	0.047797326816
SUCCINYLSULFATHIAZOLE	0.237545882697	-0.174342594784	-0.604086530678	0.0708499475266	-0.146186221568	-0.35658885892	0.930343897709
GUVACINE	0.308979307585	-0.418933103628	0.153114986395	0.066901096291	0.213708449203	0.446064600154	0.163644426329
AMG-9810	0.173557412526	0.0772141573898	0.416501172057	-0.289182160006	-0.0973652156364	-0.0903453534253	0.115529384383
NVP-BSK805	0.0872650298314	-0.0211974429413	0.291802141177	0.556422987512	-0.300937680447	-0.685949915354	-0.44307445327
OXATOMIDE	0.169751659199	-0.308353348939	0.437965336708	0.348158792767	0.240100899292	0.241832721076	-0.263513241466
OLAPARIB	-0.306208979277	0.484790989473	0.636666987231	0.113214736998	-0.941811813338	1.36814944516	-0.596571651553
JNJ-38877605	-0.452309972371	0.608363954274	0.14663293272	0.486714805612	0.356385385444	0.55015702631	0.865027825727
PANOBINOSTAT	0.572882620331	-3.70980602053	-6.13248212107	-2.69246179229	-5.88178337434	-3.47200870842	-3.36778218952
CHIR-124	-1.58850433312	-0.943775705428	-4.88718211663	-2.150413268	-3.41969371284	-0.933106935156	-3.08005462825
AMOXAPINE	-0.0109818460732	0.500809640224	0.240497272942	0.499347511741	0.27589507149	-0.385298208756	0.548855172641
CEFOPERAZONE	0.480214335946	0.283008473366	-0.107811601628	0.254332899641	-0.213865766604	-0.418616076914	-0.21464555206
EPITIOSTANOL	-0.489749542554	-1.2173551851	0.190086595092	-0.485203137583	-0.309077364387	-0.900521369074	-1.1749635511
RG2833	2.06271647052	1.00628180137	0.563550550511	0.792010381635	0.454081001075	1.02437015094	0.871739039065
CAFFEINE	-0.561623661919	-0.650808478067	-0.00414710120441	-0.227205955048	-0.360841254722	0.0320599393523	0.448299253012
PARBENDAZOLE	-3.21220265611	-2.51425505521	-2.04600986947	-1.57046951172	-3.93428920135	-0.0695753342207	-3.52427061212
ETHYL-PARABEN	0.550408413058	0.275170274213	-0.113384225324	-0.138957807495	-0.181252146868	0.363882234991	0.263805538658
ETHOPABATE	0.50166611406	0.213859006546	-0.159314144328	0.138300689348	0.105485006411	0.489310746929	0.941273215702
S18986	-0.165739117442	-0.583237319006	-0.537309574774	0.334252887918	-0.163717470221	0.140586488916	-0.188275671633
SULFANILAMIDE	0.647267602937	-2.21185375025	-0.349775966747	-0.831818439923	-0.474398317859	-0.123330506455	-1.81199049944
CELECOXIB	0.0822222299102	0.495515883019	0.13611517103	0.476219845391	-0.159165692594	-0.365104618318	1.06097788768
GEDUNIN	0.599408870495	0.382060729721	0.302544895855	-0.111965824461	-0.114584125996	0.194905006173	0.10134135665
HYDRASTINE-(1R,-9S)	0.534358257922	0.566443575304	-0.0765699563524	-0.468859796782	-0.242519498938	-0.231121035198	-0.233390156922
	0.534358257922	0.566443575304	-0.0765699563524	-0.468859796782	-0.242519498938	-0.231121035198	-0.233390156922
CEFUROXIME	0.0607531855675	-0.789980400219	-0.274676198674	0.293740359383	0.0485936445119	0.559278490632	0.856104404656
METHIAZOLE	0.93299361827	-1.90475620406	-0.216057486085	-1.33468485265	-3.8816924866	0.602714042161	-3.24897823942
CRT0044876	0.874524073498	0.725397933563	-1.06682225238	-0.232860478351	0.389567798953	0.805663844407	0.302436579398
MINAPRINE	-0.12509374519	-0.1153810411	-0.406009218091	-0.255822427764	-0.436187602133	-0.141920330595	0.33051799108
KIFUNENSINE	-0.14581805056	-0.269644469599	-0.0100181314517	-0.465484954712	0.155811864976	0.605021028681	-1.6191054138
CLOFOCTOL	-0.58666637766	0.982535809379	0.025190392761	0.504814620642	0.199453897226	0.722531122166	-0.0120580402692
PRECLAMOL	0.536658383206	-0.354576900346	0.176963217314	-0.184074508821	0.250922414368	0.850547166143	0.22509158896
DASABUVIR	0.00131254736943	-0.456164530866	0.255064350713	0.757213397707		0.29565052858	-0.0649417167238
BMS-299897	0.138722519198	-0.161597731029	-0.126718705842	0.0629517632575	0.0622546900064	1.22702450985	-0.311523008244
NARINGIN	0.650170407344	0.187473211884	-0.0629983246033	-0.024052172102	-0.296451130229	0.146345697383	0.247873912591
SU-11274	1.34540610276	0.0763264537386	0.504004104238	0.119366917442	-0.196414429682	0.590682995262	-0.00647912622928
	1.34540610276	0.0763264537386	0.504004104238	0.119366917442	-0.196414429682	0.590682995262	-0.00647912622928
SECALCIFEROL	-0.122183640413	0.0951942958371	-0.266235042947	-0.854655332834	-0.170918214597	0.299831158551	0.124966374949
LAMIVUDINE	-0.614862947389	0.221718634292	-0.0615021419183	0.262351077964	-0.672884984388	-0.0624204179886	0.371350705625
PF-477736	0.606077612575	-3.55445427441	-1.45739990987	-2.43558752898	-3.61508686331	2.28227461987	-3.27295014385
PF-477736	-1.07432391437	-3.06667500856	-5.06671173042	-3.77690159482	-3.29898264339	-1.22600387652	-2.87589761282
LEVOSIMENDAN	0.106000383788	-0.783327792353	-0.111385445474	-0.128525575774	-0.447548891301	-0.608704867538	-0.12633973499
NSC-663284	-0.76795737191	-2.44403835189	-2.5949078876	-1.43365324794	-2.20262485014	1.0790501387	-2.5761373178
GSK3787	0.261705803391	0.92443273916	-0.436386741227	0.20745671912	0.147336742173	0.421592831068	-0.179091991208
THIAZOVIVIN	0.0213546493477	-0.153844852457	-0.276239667976	-0.408403238639	-0.17339463749	1.04651726574	-1.70667573748
ROFLUMILAST	-0.930238757246	-0.297621196248	-1.08201955106	-0.455440934594	-0.55321758806	-0.925720783156	-0.0748547412964
TRIFLURIDINE	-0.138186396737	-2.33105790298	-0.309022041795	-1.0804618537	-4.15458027142	-0.877020005225	-3.15224512231
TRIFLURIDINE	0.483076187202	-1.28560358231	0.0277232375727	-0.931437722626	-0.24820297704	-0.59362148488	-3.05801835767
1-AZAKENPAULLONE	-1.15771729592	1.15950949459	-0.162988405258	-0.135442859565	0.0482399281061	-0.605250458171	0.328398290855
CCT137690	1.00056507322	-3.15322581212	-0.52359403922	-2.45412648268	-2.03093472798	-1.05912681874	-3.84242703834
LERSIVIRINE	-0.196455938706	0.0999034367618	0.16873695867	-0.137946924359	-0.290187231846	0.0874608523293	-0.0109751329917
NU-6027	-0.748176464521	-0.786599038927	0.0939260512722	-0.216353130977	0.0995426249493	0.407194046739	-0.584352007863
	-0.748176464521	-0.786599038927	0.0939260512722	-0.216353130977	0.0995426249493	0.407194046739	-0.584352007863
A-7	0.280329304912	0.0712535774139	-0.0456925144688	0.633945915982	0.148034069293	-0.528810828652	0.716406855079
ECABET	0.143691452672	0.337351171952	-0.230206576859	0.189588800695	-0.633488890326	0.735566442501	0.558201665399
ROQUINIMEX	-1.8538328427	-1.37444001708	-1.50153195311	-1.30788695059	-2.16296890893	-1.24844718322	-2.16086978905
COBIMETINIB	-0.354915593192	-0.708206600599	-2.83832947925	-1.82480591345	-0.548714340677	-1.17857770372	-3.27603750995
