	HCC1395_BREAST	TOV112D_OVARY	HUCCT1_BILIARY_TRACT	RKN_SOFT_TISSUE	LMSU_STOMACH	SNU245_BILIARY_TRACT	TYKNU_OVARY
NUP155	29.219999999999988	23.22	27.800000000000008	23.589999999999996	21.579999999999995	21.22000000000001	27.4
PPP2CA	64.71999999999998	61.75	106.45000000000002	157.04000000000002	141.23000000000002	58.77000000000002	97.64999999999998
FGF1	0.54	0.0	1.9	0.6000000000000001	3.7300000000000018	0.0	5.08
NR3C1	26.86	7.440000000000001	16.240000000000002	36.179999999999986	20.510000000000005	3.81	5.599999999999999
C5orf15	33.31	40.829999999999984	41.47999999999999	52.91999999999999	60.93000000000002	9.910000000000002	40.84
PPWD1	25.35	35.17000000000001	20.339999999999996	40.77	26.92	23.199999999999996	34.89
LIFR	3.709999999999999	0.6600000000000001	1.42	6.0200000000000005	7.17	0.02	2.9299999999999997
TRIM23	3.380000000000001	6.5600000000000005	3.499999999999999	11.12	5.329999999999999	1.59	4.77
TRAPPC13	11.509999999999998	18.670000000000005	29.49	21.409999999999997	10.93	13.730000000000004	18.570000000000004
C9	0.1299999999999999	0.0	0.1400000000000001	0.0	0.0	0.07	0.0
SEC24A	10.38	8.08	5.839999999999999	16.72	12.170000000000002	7.780000000000001	9.84
TXNDC15	25.78	32.809999999999995	40.97999999999999	30.910000000000004	16.72	10.71	38.30000000000001
TTC33	7.390000000000001	7.98	3.7699999999999982	12.31	17.359999999999996	5.220000000000001	7.390000000000001
RARS1	77.18	59.88999999999999	80.71000000000001	86.77999999999997	57.51999999999999	53.570000000000014	72.42
WWC1	4.18	15.36	43.90999999999999	22.78	40.2	33.21000000000001	3.4299999999999997
MACROH2A1	96.35	165.19000000000003	257.8600000000001	242.57	157.37999999999997	253.55999999999997	197.24
TCERG1	64.19	70.00999999999999	61.29	51.64999999999999	55.8	61.11999999999999	71.09999999999998
DPYSL3	3.9700000000000006	3.5999999999999996	0.1499999999999999	140.97999999999996	73.73	0.8999999999999999	1.5300000000000002
SMAD5	9.95	18.249999999999996	8.57	22.590000000000003	16.370000000000005	11.149999999999997	14.78
CSNK1A1	98.96	69.12	135.78999999999996	221.08	101.76999999999995	74.06000000000006	187.31999999999988
HMGXB3	38.66	21.95	3.210000000000002	28.91000000000002	21.88	22.1	26.210000000000008
ERGIC1	100.75000000000004	27.850000000000005	28.109999999999992	236.06	91.02	51.87	192.61
PDGFRB	0.26	3.25	0.1	0.07	6.5200000000000005	0.1799999999999999	0.1299999999999999
CDX1	0.04	0.0	0.0	0.02	0.02	148.3799999999999	0.0
ATP6V0E1	154.32999999999998	85.17000000000002	506.58000000000015	227.86000000000004	99.62999999999998	107.80000000000004	191.84999999999997
BNIP1	13.04	11.970000000000002	12.059999999999992	25.249999999999996	18.570000000000004	12.510000000000002	26.42
STC2	106.05	1.42	0.5	93.05999999999996	69.89999999999999	18.980000000000004	3.08
CPEB4	11.44	4.550000000000002	5.51	12.679999999999998	5.39	3.92	3.33
HRH2	4.340000000000001	0.4599999999999999	0.0	0.01	0.01	0.0	0.01
DBN1	86.89000000000001	166.28999999999996	12.83	301.48	84.41	3.0100000000000016	114.22000000000004
ZNF346	7.829999999999998	10.56	2.3300000000000005	12.48	7.67	4.63	11.4
UNC5A	1.29	0.6800000000000002	0.1100000000000001	0.1799999999999999	0.02	0.06	0.08
EHHADH	2.01	3.8	5.02	3.890000000000001	2.54	1.77	4.2200000000000015
CNTN3	0.01	0.01	0.04	0.0	0.01	0.0	0.0
SMC4	135.94	82.68	81.25999999999999	155.65000000000006	175.96	48.92000000000002	98.01000000000008
SELENOK	89.54000000000003	24.2	84.83000000000001	59.44999999999999	46.24	45.18999999999999	53.89
ACTR8	14.2	15.05	9.43	12.55	12.059999999999992	8.500000000000002	9.900000000000002
TBCCD1	5.750000000000001	8.22	4.830000000000002	8.340000000000002	8.14	4.4799999999999995	9.25
TIMMDC1	36.940000000000005	58.27	148.66	78.8	76.63000000000001	30.630000000000003	81.50000000000001
CRBN	20.270000000000007	16.970000000000002	25.85000000000001	15.300000000000004	12.270000000000003	17.449999999999996	22.379999999999995
KNG1	0.0	0.0	0.0	0.0	0.04	0.06	0.0
HRG	0.04	0.0	0.08	0.0	0.0	0.0	0.01
BCL6	4.9	4.33	0.8900000000000001	6.730000000000001	8.07	8.62	0.73
HGD	0.3599999999999999	0.04	0.06	8.63	0.1899999999999999	10.839999999999998	0.27
CLDN16	0.1599999999999999	0.0	0.1400000000000001	18.31	0.1100000000000001	0.1499999999999999	11.699999999999998
ARL6	2.0800000000000005	2.3	6.029999999999999	5.900000000000001	3.7200000000000006	1.08	7.09
NPHP3	9.99	10.95	3.5700000000000003	7.539999999999999	11.3	3.5800000000000027	10.19
CD86	0.01	0.0	0.0	0.01	0.05	0.02	0.03
AMOTL2	54.82	37.92	36.8	38.12	103.72999999999998	10.6	18.639999999999993
NIT2	22.83	29.72000000000001	66.87000000000005	27.01000000000001	31.989999999999995	38.34000000000001	70.53999999999999
FAM162A	35.84000000000001	40.77	91.82	23.760000000000005	45.42	81.14	73.03999999999999
OGG1	19.03	26.299999999999994	9.94	14.680000000000003	16.199999999999996	10.760000000000003	24.770000000000007
KPNA1	15.260000000000003	22.21	24.15	34.54999999999999	62.93999999999999	17.26	43.46000000000001
PCCB	53.63000000000002	68.68000000000002	44.50999999999999	23.49	40.77	78.39000000000001	57.45
UBE3A	24.949999999999992	25.710000000000004	17.13	44.209999999999994	32.550000000000004	19.519999999999996	21.940000000000005
ARMC8	29.829999999999995	14.800000000000004	23.450000000000017	16.49	34.05	14.929999999999998	21.430000000000007
CEP70	36.68000000000001	22.880000000000003	10.749999999999998	16.130000000000003	25.36	4.94	4.57
RBP2	0.05	0.06	0.0	0.0	0.0	3.33	0.0
RBP1	3.5999999999999996	34.50000000000001	15.959999999999996	0.4399999999999999	3.55	10.650000000000002	0.2199999999999999
SLC25A36	35.980000000000004	24.070000000000004	22.409999999999997	23.549999999999997	34.839999999999996	18.980000000000004	28.92
GRK7	0.07	0.0	0.0	0.03	0.01	0.01	0.02
RNF7	117.30000000000004	56.88999999999999	221.74999999999991	70.94	91.42	52.71000000000001	119.67
TFDP2	13.749999999999998	23.069999999999997	14.81	16.650000000000002	19.340000000000003	12.199999999999983	25.720000000000017
XRN1	11.970000000000002	4.129999999999999	3.040000000000001	6.8999999999999995	11.869999999999996	4.839999999999999	5.5
KAT2B	3.46	3.679999999999999	2.29	6.489999999999999	2.7	1.1	4.260000000000001
BCHE	0.02	2.34	0.02	0.79	1.4299999999999995	0.03	0.2199999999999999
SERPINI2	0.0	0.0	0.0	0.0	0.0	0.0	0.06
PDCD10	17.630000000000003	31.230000000000004	107.57	52.94000000000002	61.400000000000006	51.849999999999994	72.10000000000001
LRRC31	0.0	0.01	0.02	0.0	0.01	0.1899999999999999	0.01
WNT5A	20.5	6.26	0.1899999999999999	27.299999999999994	91.31000000000002	0.05	0.02
PFKFB4	5.429999999999999	5.6499999999999995	1.7000000000000006	18.87	30.550000000000004	1.44	1.8099999999999996
COL7A1	10.529999999999998	5.260000000000001	12.170000000000002	183.28000000000003	177.8	0.79	0.6200000000000001
FGF12	0.04	0.03	0.07	2.1399999999999997	1.4299999999999995	0.01	0.03
PRKAR2A	3.5900000000000007	11.170000000000002	8.489999999999998	15.02	15.79	15.200000000000005	17.149999999999995
HES1	78.73	1.6	162.21000000000004	69.85	2.2	39.29	0.4299999999999999
USP4	33.87	19.82	12.199999999999983	21.940000000000005	21.6	15.329999999999998	42.47999999999999
ACAP2	2.47	10.87	6.150000000000006	15.79	11.650000000000004	12.049999999999994	11.85
ECT2	57.96	34.82	121.28000000000004	70.89999999999999	71.00999999999999	39.93000000000001	58.72999999999999
GNAT1	0.0	0.0	0.0	0.02	0.0	0.02	0.0
GNAI2	231.93	95.66	35.12	311.10999999999984	238.66999999999996	30.430000000000003	235.08
TFG	73.6	73.47000000000001	142.49	94.21	78.59999999999998	69.27	101.34000000000005
USP9Y	0.01	0.0	11.670000000000002	0.01	0.29	0.02	0.02
HYAL1	0.55	0.31	0.73	0.26	0.1299999999999999	1.27	1.8899999999999992
